#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1719     1.16456     1.10577  0.00201794
        1720     1.16726     1.10581  0.00201709
        1721     1.17102     1.10585  0.00201627
        1722     1.17463     1.10589   0.0020155
        1723     1.17673     1.10593  0.00201474
        1724     1.17625     1.10597  0.00201399
        1725     1.17278     1.10601  0.00201319
        1726      1.1667     1.10604  0.00201233
        1727     1.15901     1.10607   0.0020114
        1728     1.15094      1.1061  0.00201041
        1729     1.14352     1.10612  0.00200936
        1730     1.13741     1.10614  0.00200828
        1731     1.13301     1.10616  0.00200718
        1732     1.13074     1.10617  0.00200607
        1733     1.13124     1.10618  0.00200497
        1734     1.13526      1.1062  0.00200388
        1735     1.14323     1.10622  0.00200284
        1736     1.15463     1.10625  0.00200188
        1737     1.16777     1.10629  0.00200104
        1738     1.18021     1.10633  0.00200034
        1739     1.18967     1.10638  0.00199976
        1740     1.19479     1.10643  0.00199926
        1741     1.19529     1.10648  0.00199876
        1742     1.19186     1.10653  0.00199822
        1743     1.18575     1.10657  0.00199759
        1744     1.17833     1.10661  0.00199687
        1745     1.17086     1.10665  0.00199606
        1746     1.16416     1.10668  0.00199519
        1747     1.15849     1.10671  0.00199427
        1748     1.15349     1.10674  0.00199331
        1749     1.14834     1.10676  0.00199231
        1750      1.1421     1.10678  0.00199127
        1751     1.13428      1.1068   0.0019902
        1752     1.12542     1.10681  0.00198909
        1753     1.11703     1.10682  0.00198796
        1754     1.11053     1.10682  0.00198683
        1755      1.1056     1.10682   0.0019857
        1756     1.09999     1.10681  0.00198457
        1757     1.09098      1.1068  0.00198346
        1758     1.07736     1.10679  0.00198241
        1759     1.06011     1.10676  0.00198146
        1760     1.04194     1.10672  0.00198067
        1761     1.02652     1.10668  0.00198007
        1762     1.01767     1.10663  0.00197959
        1763     1.01866     1.10658   0.0019791
        1764     1.03112     1.10654  0.00197844
        1765     1.05388     1.10651  0.00197754
        1766     1.08273     1.10649  0.00197647
        1767     1.11196      1.1065  0.00197535
        1768     1.13641     1.10651  0.00197431
        1769     1.15271     1.10654  0.00197336
        1770     1.15966     1.10657  0.00197248
        1771     1.15848      1.1066  0.00197158
        1772     1.15265     1.10662  0.00197064
        1773     1.14658     1.10665  0.00196966
        1774     1.14323     1.10667  0.00196865
        1775     1.14241     1.10669  0.00196765
        1776     1.14126     1.10671  0.00196664
        1777     1.13626     1.10672   0.0019656
        1778     1.12509     1.10673  0.00196452
        1779     1.10757     1.10673  0.00196342
        1780     1.08627     1.10672  0.00196235
        1781     1.06618      1.1067  0.00196138
        1782     1.05276     1.10667  0.00196051
        1783     1.04904     1.10664  0.00195968
        1784     1.05432     1.10661   0.0019588
        1785     1.06533     1.10659  0.00195784
        1786     1.07831     1.10657  0.00195681
        1787     1.09039     1.10656  0.00195573
        1788     1.10016     1.10656  0.00195464
        1789      1.1077     1.10656  0.00195355
        1790     1.11405     1.10656  0.00195246
        1791     1.12048     1.10657  0.00195139
        1792     1.12768     1.10658  0.00195033
        1793     1.13537      1.1066  0.00194931
        1794     1.14257     1.10662  0.00194833
        1795     1.14838     1.10664  0.00194738
        1796      1.1525     1.10667  0.00194647
        1797      1.1554     1.10669  0.00194557
        1798     1.15804     1.10672   0.0019447
        1799     1.16146     1.10675  0.00194386
        1800     1.16645     1.10679  0.00194306
        1801     1.17329     1.10682  0.00194233
        1802     1.18154     1.10686   0.0019417
        1803     1.19028     1.10691  0.00194117
        1804     1.19818     1.10696  0.00194075
        1805     1.20385     1.10701  0.00194042
        1806     1.20608     1.10707  0.00194012
        1807      1.2041     1.10712  0.00193979
        1808      1.1978     1.10717  0.00193936
        1809     1.18774     1.10722   0.0019388
        1810     1.17486     1.10725  0.00193809
        1811     1.16016     1.10728  0.00193724
        1812     1.14452      1.1073  0.00193628
        1813     1.12879     1.10732  0.00193525
        1814     1.11397     1.10732  0.00193419
        1815     1.10122     1.10732  0.00193313
        1816      1.0915     1.10731  0.00193208
        1817     1.08509      1.1073  0.00193106
        1818     1.08157     1.10728  0.00193005
        1819     1.08007     1.10727  0.00192904
        1820     1.07949     1.10725  0.00192804
        1821     1.07872     1.10724  0.00192705
        1822     1.07691     1.10722  0.00192606
        1823     1.07423      1.1072  0.00192509
        1824     1.07241     1.10718  0.00192413
        1825     1.07438     1.10716  0.00192316
        1826      1.0829     1.10715  0.00192215
        1827      1.0988     1.10715  0.00192111
        1828      1.1203     1.10715  0.00192007
        1829     1.14374     1.10717  0.00191912
        1830     1.16498      1.1072  0.00191833
        1831     1.18062     1.10724   0.0019177
        1832     1.18876     1.10729  0.00191717
        1833     1.18907     1.10733  0.00191665
        1834     1.18249     1.10737  0.00191604
        1835     1.17068     1.10741  0.00191531
        1836     1.15549     1.10744  0.00191444
        1837     1.13883     1.10745  0.00191348
        1838     1.12257     1.10746  0.00191245
        1839     1.10861     1.10746  0.00191141
        1840     1.09858     1.10746  0.00191038
        1841     1.09333     1.10745  0.00190936
        1842     1.09257     1.10744  0.00190834
        1843     1.09494     1.10743  0.00190732
        1844     1.09882     1.10743  0.00190629
        1845     1.10297     1.10743  0.00190525
        1846     1.10676     1.10743  0.00190422
        1847     1.11004     1.10743  0.00190319
        1848     1.11285     1.10743  0.00190216
        1849     1.11507     1.10744  0.00190114
        1850     1.11619     1.10744  0.00190012
        1851     1.11536     1.10744   0.0018991
        1852     1.11189     1.10745  0.00189807
        1853     1.10577     1.10745  0.00189705
        1854     1.09802     1.10744  0.00189603
        1855     1.09032     1.10743  0.00189503
        1856     1.08453     1.10742  0.00189405
        1857     1.08219     1.10741  0.00189308
        1858     1.08421     1.10739   0.0018921
        1859     1.09063     1.10738  0.00189111
        1860     1.10037     1.10738  0.00189009
        1861     1.11129     1.10738  0.00188908
        1862     1.12068     1.10739  0.00188808
        1863     1.12627      1.1074  0.00188709
        1864     1.12694     1.10741  0.00188611
        1865     1.12292     1.10742  0.00188512
        1866     1.11537     1.10742  0.00188411
        1867     1.10568     1.10742   0.0018831
        1868     1.09496     1.10742  0.00188211
        1869      1.0838      1.1074  0.00188114
        1870     1.07252     1.10738  0.00188023
        1871     1.06155     1.10736  0.00187938
        1872     1.05184     1.10733  0.00187861
        1873     1.04498      1.1073   0.0018779
        1874     1.04265     1.10726  0.00187722
        1875     1.04569     1.10723   0.0018765
        1876     1.05317      1.1072  0.00187573
        1877     1.06254     1.10718  0.00187488
        1878     1.07061     1.10716  0.00187398
        1879     1.07477     1.10714  0.00187306
        1880     1.07373     1.10712  0.00187215
        1881     1.06794      1.1071  0.00187127
        1882     1.05953     1.10708  0.00187045
        1883     1.05171     1.10705  0.00186968
        1884     1.04742     1.10701  0.00186896
        1885     1.04808     1.10698  0.00186823
        1886     1.05304     1.10695  0.00186746
        1887     1.06033     1.10693  0.00186663
        1888     1.06782     1.10691  0.00186576
        1889     1.07404     1.10689  0.00186485
        1890     1.07834     1.10688  0.00186393
        1891     1.08073     1.10686  0.00186299
        1892     1.08154     1.10685  0.00186206
        1893     1.08127     1.10684  0.00186112
        1894     1.08042     1.10682  0.00186019
        1895     1.07943     1.10681  0.00185926
        1896     1.07867     1.10679  0.00185834
        1897     1.07838     1.10678  0.00185742
        1898     1.07861     1.10676   0.0018565
        1899     1.07915     1.10675  0.00185558
        1900     1.07968     1.10673  0.00185466
        1901      1.0801     1.10672  0.00185374
        1902     1.08055     1.10671  0.00185282
        1903     1.08131     1.10669  0.00185189
        1904     1.08254     1.10668  0.00185096
        1905     1.08397     1.10667  0.00185003
        1906     1.08495     1.10666  0.00184909
        1907     1.08474     1.10665  0.00184816
        1908     1.08303     1.10663  0.00184723
        1909     1.08034     1.10662  0.00184631
        1910     1.07781      1.1066  0.00184541
        1911     1.07662     1.10659  0.00184451
        1912     1.07701     1.10657  0.00184361
        1913     1.07796     1.10656  0.00184271
        1914     1.07776     1.10654  0.00184181
        1915     1.07503     1.10653  0.00184092
        1916     1.06938     1.10651  0.00184006
        1917     1.06158     1.10648  0.00183925
        1918     1.05312     1.10646   0.0018385
        1919     1.04573     1.10642  0.00183781
        1920     1.04094     1.10639  0.00183717
        1921     1.03965     1.10636  0.00183655
        1922     1.04192     1.10632   0.0018359
        1923      1.0471     1.10629   0.0018352
        1924     1.05445     1.10626  0.00183444
        1925     1.06368     1.10624  0.00183362
        1926     1.07522     1.10623  0.00183274
        1927     1.08982     1.10622  0.00183181
        1928     1.10785     1.10622  0.00183086
        1929     1.12858     1.10623  0.00182995
        1930     1.14996     1.10625  0.00182914
        1931     1.16907     1.10629  0.00182848
        1932     1.18314     1.10633  0.00182797
        1933     1.19043     1.10637  0.00182754
        1934     1.19068     1.10641  0.00182712
        1935     1.18505     1.10645  0.00182662
        1936     1.17557     1.10649  0.00182603
        1937     1.16444     1.10652  0.00182533
        1938     1.15348     1.10654  0.00182455
        1939     1.14399     1.10656  0.00182371
