#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2652     1.97724     2.05107  0.00949281
        2653     2.03262     2.05106  0.00948923
        2654     2.09299     2.05108  0.00948567
        2655     2.14455     2.05112  0.00948216
        2656      2.1767     2.05116  0.00947871
        2657     2.18285     2.05121  0.00947527
        2658      2.1621     2.05125   0.0094718
        2659     2.12667     2.05128  0.00946828
        2660     2.08951      2.0513  0.00946473
        2661     2.05831      2.0513  0.00946117
        2662      2.0362     2.05129  0.00945762
        2663     2.02397     2.05128  0.00945408
        2664     2.02084     2.05127  0.00945053
        2665     2.03069     2.05126  0.00944699
        2666     2.05652     2.05127  0.00944345
        2667     2.09323     2.05128  0.00943992
        2668     2.13688     2.05131  0.00943644
        2669       2.174     2.05136  0.00943301
        2670     2.19378     2.05141  0.00942963
        2671     2.18486     2.05146  0.00942623
        2672     2.14192      2.0515  0.00942276
        2673     2.06941      2.0515  0.00941924
        2674     1.97529     2.05148  0.00941576
        2675     1.86862     2.05141  0.00941249
        2676     1.77013      2.0513  0.00940956
        2677     1.68589     2.05117  0.00940704
        2678     1.62438     2.05101  0.00940487
        2679      1.5954     2.05084   0.0094029
        2680     1.59459     2.05067  0.00940093
        2681     1.62067     2.05051  0.00939879
        2682     1.66183     2.05036  0.00939641
        2683      1.7139     2.05023  0.00939374
        2684     1.77219     2.05013  0.00939081
        2685     1.83509     2.05005  0.00938766
        2686     1.91118        2.05   0.0093843
        2687     2.00011     2.04998  0.00938083
        2688     2.10158        2.05  0.00937736
        2689     2.21304     2.05006  0.00937407
        2690     2.33249     2.05017  0.00937117
        2691     2.44787     2.05031  0.00936885
        2692     2.55556      2.0505  0.00936725
        2693     2.64305     2.05072  0.00936636
        2694     2.70689     2.05096  0.00936605
        2695     2.74412     2.05122   0.0093661
        2696     2.75514     2.05148  0.00936627
        2697     2.74561     2.05174  0.00936633
        2698     2.71187     2.05199  0.00936605
        2699     2.66826     2.05221  0.00936537
        2700     2.61964     2.05242  0.00936426
        2701     2.57715     2.05262   0.0093628
        2702     2.54766      2.0528  0.00936113
        2703     2.53487     2.05298  0.00935937
        2704     2.53728     2.05316  0.00935762
        2705     2.54805     2.05334  0.00935595
        2706      2.5579     2.05353  0.00935435
        2707     2.55642     2.05371  0.00935274
        2708     2.53231     2.05389  0.00935095
        2709     2.48743     2.05405  0.00934887
        2710     2.41674     2.05418  0.00934638
        2711     2.33349     2.05429   0.0093435
        2712      2.2453     2.05436  0.00934032
        2713     2.16223      2.0544  0.00933696
        2714     2.08704     2.05441  0.00933353
        2715     2.01563      2.0544   0.0093301
        2716      1.9458     2.05436  0.00932675
        2717     1.87268     2.05429  0.00932356
        2718     1.80014      2.0542   0.0093206
        2719     1.72957     2.05408  0.00931793
        2720     1.66459     2.05393  0.00931561
        2721     1.61023     2.05377  0.00931361
        2722     1.57171     2.05359  0.00931187
        2723     1.54963     2.05341  0.00931029
        2724     1.54342     2.05322  0.00930876
        2725     1.55446     2.05304  0.00930714
        2726     1.57487     2.05286  0.00930538
        2727     1.59721     2.05269  0.00930347
        2728     1.61721     2.05253  0.00930143
        2729     1.62999     2.05238  0.00929931
        2730     1.64043     2.05223  0.00929712
        2731       1.654     2.05208  0.00929486
        2732     1.67494     2.05195  0.00929249
        2733     1.70909     2.05182  0.00928993
        2734     1.75715     2.05171  0.00928716
        2735     1.81433     2.05163  0.00928417
        2736      1.8761     2.05156    0.009281
        2737     1.93224     2.05152  0.00927771
        2738     1.97988     2.05149  0.00927436
        2739      2.0193     2.05148  0.00927098
        2740     2.04783     2.05148   0.0092676
        2741     2.06622     2.05148  0.00926422
        2742     2.07992     2.05149  0.00926084
        2743      2.0906     2.05151  0.00925748
        2744     2.10624     2.05153  0.00925413
        2745     2.13274     2.05156   0.0092508
        2746     2.17351      2.0516  0.00924754
        2747     2.23142     2.05167  0.00924441
        2748     2.30239     2.05176  0.00924149
        2749     2.37248     2.05188  0.00923887
        2750      2.4306     2.05201  0.00923653
        2751     2.46105     2.05216  0.00923437
        2752     2.45653     2.05231  0.00923219
        2753     2.41837     2.05244  0.00922979
        2754      2.3473     2.05255  0.00922706
        2755      2.2576     2.05262  0.00922401
        2756     2.15959     2.05266  0.00922075
        2757     2.06333     2.05267   0.0092174
        2758     1.97446     2.05264   0.0092141
        2759     1.89709     2.05258  0.00921094
        2760      1.8351      2.0525  0.00920794
        2761     1.79591     2.05241  0.00920507
        2762     1.77935     2.05231  0.00920227
        2763     1.78209     2.05221  0.00919946
        2764      1.7993     2.05212  0.00919658
        2765     1.82294     2.05204  0.00919363
        2766     1.84472     2.05196  0.00919061
        2767     1.86425      2.0519  0.00918754
        2768     1.88348     2.05183  0.00918442
        2769     1.90666     2.05178  0.00918126
        2770     1.93019     2.05174  0.00917805
        2771     1.95493      2.0517   0.0091748
        2772     1.97799     2.05168  0.00917153
        2773     1.99786     2.05166  0.00916824
        2774     2.01638     2.05164  0.00916495
        2775     2.02761     2.05164  0.00916165
        2776     2.03682     2.05163  0.00915835
        2777     2.04942     2.05163  0.00915505
        2778     2.06207     2.05163  0.00915176
        2779     2.07556     2.05164  0.00914847
        2780     2.08921     2.05166  0.00914519
        2781      2.1005     2.05167  0.00914192
        2782     2.10919     2.05169  0.00913865
        2783      2.1141     2.05172   0.0091354
        2784     2.11523     2.05174  0.00913214
        2785     2.11132     2.05176  0.00912889
        2786     2.10408     2.05178  0.00912563
        2787     2.08962     2.05179  0.00912237
        2788     2.07153      2.0518   0.0091191
        2789     2.05237      2.0518  0.00911583
        2790     2.03916      2.0518  0.00911256
        2791      2.0336     2.05179   0.0091093
        2792     2.03524     2.05178  0.00910604
        2793     2.04245     2.05178  0.00910278
        2794     2.05101     2.05178  0.00909952
        2795     2.05882     2.05178  0.00909627
        2796     2.06576     2.05179  0.00909301
        2797     2.07261     2.05179  0.00908977
        2798     2.08048     2.05181  0.00908652
        2799     2.09424     2.05182  0.00908329
        2800     2.11621     2.05184  0.00908008
        2801      2.1457     2.05188   0.0090769
        2802     2.18087     2.05192  0.00907377
        2803     2.21584     2.05198  0.00907072
        2804     2.24646     2.05205  0.00906775
        2805     2.26476     2.05213  0.00906484
        2806     2.26975      2.0522  0.00906194
        2807      2.2609     2.05228  0.00905902
        2808     2.23972     2.05235  0.00905604
        2809     2.21185      2.0524  0.00905299
        2810     2.18449     2.05245  0.00904989
        2811     2.16071     2.05249  0.00904675
        2812     2.14206     2.05252  0.00904359
        2813     2.12589     2.05255  0.00904042
        2814     2.10561     2.05256  0.00903722
        2815     2.08195     2.05257  0.00903402
        2816     2.04802     2.05257  0.00903081
        2817     2.00666     2.05256  0.00902762
        2818     1.95985     2.05252  0.00902447
        2819     1.91566     2.05248   0.0090214
        2820     1.88421     2.05242   0.0090184
        2821     1.87451     2.05235  0.00901543
        2822     1.89245      2.0523  0.00901241
        2823     1.94189     2.05226   0.0090093
        2824     2.02009     2.05225  0.00900612
        2825     2.12288     2.05227  0.00900297
        2826     2.25196     2.05234  0.00900006
        2827     2.39424     2.05246  0.00899769
        2828     2.53552     2.05263  0.00899613
        2829      2.6551     2.05285  0.00899547
        2830     2.73909     2.05309  0.00899556
        2831     2.77792     2.05334  0.00899602
        2832     2.77661      2.0536  0.00899647
        2833     2.74424     2.05384   0.0089966
        2834     2.69518     2.05407  0.00899627
        2835     2.64014     2.05428  0.00899547
        2836     2.58807     2.05446  0.00899427
        2837     2.54546     2.05464  0.00899276
        2838     2.51578      2.0548  0.00899106
        2839     2.49775     2.05496  0.00898925
        2840     2.48744     2.05511  0.00898737
        2841     2.48763     2.05526   0.0089855
        2842     2.49314     2.05541  0.00898366
        2843     2.51021     2.05557  0.00898192
        2844     2.53533     2.05574  0.00898035
        2845     2.56582     2.05592  0.00897898
        2846     2.59618     2.05611  0.00897783
        2847     2.61892     2.05631  0.00897685
        2848     2.62774     2.05651  0.00897594
        2849     2.61904     2.05671  0.00897496
        2850     2.59391      2.0569  0.00897379
        2851     2.55549     2.05707  0.00897235
        2852     2.50231     2.05723  0.00897056
        2853     2.43621     2.05736   0.0089684
        2854     2.35316     2.05746  0.00896586
        2855     2.26204     2.05754    0.008963
        2856     2.17112     2.05758  0.00895995
        2857     2.09181     2.05759  0.00895682
        2858     2.03314     2.05758   0.0089537
        2859     2.00346     2.05756  0.00895058
        2860     2.00311     2.05754  0.00894747
        2861     2.02409     2.05753  0.00894435
        2862     2.06702     2.05753  0.00894123
        2863      2.1227     2.05756  0.00893814
        2864     2.18763      2.0576  0.00893513
        2865     2.25467     2.05767  0.00893228
        2866     2.31357     2.05776  0.00892961
        2867     2.36151     2.05787  0.00892712
        2868     2.39379     2.05798  0.00892478
        2869     2.40659      2.0581  0.00892249
