#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2660     1.59902     1.65906  0.00213445
        2661       1.612     1.65905  0.00213372
        2662     1.62342     1.65903  0.00213297
        2663     1.63214     1.65902  0.00213219
        2664     1.63795     1.65902   0.0021314
        2665     1.64055     1.65901  0.00213061
        2666     1.63936       1.659  0.00212983
        2667     1.63389     1.65899  0.00212905
        2668     1.62451     1.65898  0.00212829
        2669     1.61302     1.65896  0.00212756
        2670     1.60255     1.65894  0.00212687
        2671     1.59687     1.65892   0.0021262
        2672     1.59926     1.65889  0.00212552
        2673      1.6114     1.65888   0.0021248
        2674     1.63286     1.65887  0.00212403
        2675     1.66135     1.65887  0.00212324
        2676     1.69328     1.65888  0.00212248
        2677     1.72467     1.65891  0.00212183
        2678     1.75178     1.65894  0.00212132
        2679     1.77175     1.65898  0.00212095
        2680     1.78304     1.65903  0.00212066
        2681     1.78565     1.65908   0.0021204
        2682     1.78096     1.65912  0.00212009
        2683     1.77129     1.65916  0.00211972
        2684     1.75892      1.6592  0.00211925
        2685     1.74521     1.65923   0.0021187
        2686     1.73013     1.65926  0.00211808
        2687     1.71264     1.65928  0.00211738
        2688     1.69159     1.65929  0.00211663
        2689     1.66635     1.65929  0.00211585
        2690     1.63726     1.65929  0.00211507
        2691     1.60567     1.65927  0.00211438
        2692     1.57379     1.65923  0.00211384
        2693     1.54415     1.65919  0.00211348
        2694       1.519     1.65914  0.00211334
        2695     1.49995     1.65908  0.00211338
        2696     1.48779     1.65902  0.00211355
        2697     1.48262     1.65895  0.00211378
        2698     1.48393     1.65889  0.00211399
        2699     1.49066     1.65882  0.00211413
        2700     1.50106     1.65877  0.00211415
        2701     1.51273     1.65871  0.00211406
        2702     1.52293     1.65866  0.00211387
        2703     1.52938     1.65861  0.00211363
        2704     1.53088     1.65857  0.00211338
        2705     1.52779     1.65852  0.00211315
        2706     1.52186     1.65847  0.00211297
        2707     1.51588     1.65841  0.00211285
        2708     1.51308     1.65836  0.00211275
        2709     1.51623     1.65831  0.00211262
        2710     1.52665     1.65826   0.0021124
        2711     1.54369     1.65822  0.00211204
        2712     1.56506     1.65818  0.00211154
        2713     1.58777     1.65816  0.00211093
        2714     1.60928     1.65814  0.00211022
        2715     1.62834     1.65813  0.00210948
        2716     1.64528     1.65812   0.0021087
        2717     1.66138     1.65812  0.00210793
        2718     1.67779     1.65813  0.00210717
        2719     1.69476     1.65815  0.00210643
        2720     1.71145     1.65816  0.00210575
        2721     1.72649     1.65819  0.00210513
        2722     1.73857     1.65822  0.00210456
        2723     1.74681     1.65825  0.00210404
        2724     1.75062     1.65829  0.00210354
        2725     1.74978     1.65832  0.00210304
        2726      1.7447     1.65835   0.0021025
        2727     1.73683     1.65838  0.00210193
        2728     1.72843     1.65841  0.00210131
        2729      1.7217     1.65843  0.00210067
        2730     1.71758     1.65845  0.00210002
        2731      1.7153     1.65847  0.00209935
        2732     1.71299     1.65849  0.00209868
        2733     1.70864     1.65851  0.00209799
        2734     1.70091     1.65852  0.00209728
        2735     1.68954     1.65854  0.00209654
        2736      1.6754     1.65854  0.00209578
        2737     1.66025     1.65854  0.00209502
        2738     1.64605     1.65854  0.00209426
        2739      1.6343     1.65853  0.00209351
        2740     1.62576     1.65852  0.00209278
        2741     1.62042      1.6585  0.00209207
        2742     1.61781     1.65849  0.00209136
        2743     1.61709     1.65847  0.00209065
        2744     1.61705     1.65846  0.00208994
        2745     1.61602     1.65844  0.00208924
        2746     1.61199     1.65843  0.00208854
        2747     1.60325     1.65841  0.00208788
        2748     1.58919     1.65838  0.00208727
        2749     1.57095     1.65835  0.00208675
        2750      1.5515     1.65831  0.00208636
        2751     1.53488     1.65827  0.00208608
        2752     1.52507     1.65822  0.00208589
        2753     1.52481     1.65817  0.00208569
        2754     1.53477     1.65812  0.00208541
        2755     1.55347     1.65809    0.002085
        2756     1.57796     1.65806  0.00208445
        2757     1.60501     1.65804  0.00208378
        2758     1.63193     1.65803  0.00208305
        2759     1.65677     1.65803  0.00208229
        2760     1.67807     1.65803  0.00208155
        2761      1.6945     1.65805  0.00208084
        2762      1.7049     1.65807  0.00208015
        2763     1.70868     1.65808  0.00207948
        2764     1.70631      1.6581   0.0020788
        2765     1.69957     1.65812  0.00207811
        2766     1.69095     1.65813  0.00207739
        2767     1.68252     1.65814  0.00207666
        2768     1.67512     1.65814  0.00207592
        2769     1.66848     1.65815  0.00207517
        2770      1.6619     1.65815  0.00207442
        2771     1.65501     1.65815  0.00207367
        2772     1.64803     1.65814  0.00207293
        2773     1.64162     1.65814  0.00207219
        2774     1.63652     1.65813  0.00207146
        2775     1.63312     1.65812  0.00207073
        2776     1.63119     1.65811  0.00207001
        2777     1.62997      1.6581  0.00206929
        2778     1.62867     1.65809  0.00206857
        2779     1.62691     1.65808  0.00206785
        2780     1.62478     1.65807  0.00206714
        2781     1.62265     1.65805  0.00206644
        2782     1.62082     1.65804  0.00206574
        2783     1.61953     1.65803  0.00206504
        2784     1.61899     1.65801  0.00206435
        2785     1.61943       1.658  0.00206366
        2786     1.62113     1.65799  0.00206296
        2787     1.62437     1.65797  0.00206225
        2788     1.62929     1.65796  0.00206154
        2789     1.63553     1.65796  0.00206082
        2790     1.64211     1.65795  0.00206008
        2791     1.64766     1.65795  0.00205935
        2792     1.65114     1.65794  0.00205861
        2793     1.65244     1.65794  0.00205788
        2794     1.65234     1.65794  0.00205714
        2795     1.65203     1.65794  0.00205641
        2796      1.6524     1.65794  0.00205567
        2797     1.65366     1.65793  0.00205494
        2798     1.65523     1.65793   0.0020542
        2799     1.65601     1.65793  0.00205347
        2800     1.65485     1.65793  0.00205274
        2801      1.6511     1.65793  0.00205201
        2802     1.64486     1.65792  0.00205128
        2803     1.63689     1.65792  0.00205056
        2804     1.62823     1.65791  0.00204986
        2805     1.62011     1.65789  0.00204917
        2806     1.61395     1.65788   0.0020485
        2807     1.61105     1.65786  0.00204784
        2808     1.61207     1.65784  0.00204717
        2809     1.61647     1.65783   0.0020465
        2810      1.6226     1.65782  0.00204581
        2811     1.62847     1.65781  0.00204511
        2812     1.63274      1.6578   0.0020444
        2813     1.63534     1.65779  0.00204369
        2814     1.63734     1.65778  0.00204297
        2815     1.64024     1.65778  0.00204226
        2816     1.64532     1.65777  0.00204154
        2817     1.65335     1.65777  0.00204081
        2818     1.66453     1.65777  0.00204009
        2819     1.67818     1.65778  0.00203938
        2820     1.69247     1.65779  0.00203869
        2821     1.70456     1.65781  0.00203804
        2822     1.71155     1.65783   0.0020374
        2823     1.71146     1.65785  0.00203677
        2824     1.70343     1.65786  0.00203611
        2825     1.68726     1.65787  0.00203542
        2826     1.66309     1.65787   0.0020347
        2827     1.63182     1.65787    0.002034
        2828     1.59587     1.65784   0.0020334
        2829     1.55959     1.65781  0.00203298
        2830     1.52848     1.65776  0.00203277
        2831     1.50749     1.65771  0.00203275
        2832     1.49924     1.65765   0.0020328
        2833      1.5033      1.6576  0.00203281
        2834     1.51688     1.65755   0.0020327
        2835     1.53605     1.65751  0.00203244
        2836     1.55698     1.65747  0.00203203
        2837     1.57665     1.65744  0.00203151
        2838     1.59318     1.65742  0.00203092
        2839     1.60591      1.6574  0.00203029
        2840     1.61495     1.65739  0.00202963
        2841     1.62074     1.65737  0.00202896
        2842     1.62352     1.65736  0.00202828
        2843     1.62317     1.65735   0.0020276
        2844     1.61943     1.65734  0.00202693
        2845     1.61239     1.65732  0.00202628
        2846     1.60289      1.6573  0.00202566
        2847     1.59264     1.65728  0.00202507
        2848     1.58386     1.65725  0.00202453
        2849     1.57854     1.65723    0.002024
        2850     1.57767      1.6572  0.00202349
        2851     1.58115     1.65717  0.00202295
        2852     1.58842     1.65715  0.00202239
        2853      1.5992     1.65713  0.00202178
        2854     1.61369     1.65711  0.00202113
        2855     1.63195      1.6571  0.00202044
        2856     1.65294      1.6571  0.00201973
        2857     1.67421     1.65711  0.00201904
        2858     1.69245     1.65712  0.00201837
        2859     1.70469     1.65714  0.00201773
        2860     1.70919     1.65715  0.00201711
        2861      1.7057     1.65717  0.00201647
        2862     1.69519     1.65718  0.00201581
        2863     1.67921     1.65719  0.00201512
        2864     1.65946     1.65719  0.00201442
        2865      1.6376     1.65719  0.00201373
        2866     1.61535     1.65717  0.00201308
        2867      1.5947     1.65715  0.00201249
        2868      1.5777     1.65712  0.00201198
        2869     1.56586     1.65709  0.00201153
        2870     1.55949     1.65706  0.00201112
        2871     1.55766     1.65702  0.00201072
        2872     1.55915     1.65699   0.0020103
        2873     1.56389     1.65696  0.00200987
        2874     1.57351     1.65693  0.00200938
        2875      1.5899      1.6569  0.00200881
        2876     1.61318     1.65689  0.00200817
        2877     1.64127     1.65688  0.00200748
        2878     1.67157     1.65689  0.00200679
        2879     1.70239      1.6569  0.00200616
