#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         653    -4.96303    -5.05112  0.00668306
         654    -4.93101    -5.05093  0.00667537
         655    -4.90675    -5.05071   0.0066688
         656    -4.88761    -5.05046  0.00666327
         657    -4.87284    -5.05019  0.00665861
         658    -4.85818     -5.0499  0.00665488
         659    -4.84599    -5.04959  0.00665198
         660    -4.83864    -5.04927  0.00664957
         661    -4.83996    -5.04895  0.00664705
         662    -4.85127    -5.04866  0.00664371
         663    -4.87025    -5.04839  0.00663914
         664    -4.89413    -5.04815   0.0066332
         665    -4.92029    -5.04796  0.00662601
         666      -4.947    -5.04781   0.0066178
         667    -4.97073     -5.0477  0.00660889
         668    -4.99031    -5.04761  0.00659955
         669    -5.00265    -5.04754  0.00659003
         670    -5.00829    -5.04748  0.00658045
         671    -5.00732    -5.04742  0.00657092
         672    -5.00141    -5.04736   0.0065615
         673     -4.9932    -5.04727  0.00655224
         674    -4.98326    -5.04718  0.00654321
         675     -4.9735    -5.04707  0.00653442
         676    -4.96512    -5.04695  0.00652588
         677    -4.96258    -5.04682  0.00651743
         678    -4.96341     -5.0467  0.00650898
         679    -4.96812    -5.04659  0.00650042
         680    -4.97388    -5.04648  0.00649174
         681    -4.97834    -5.04638  0.00648298
         682    -4.97914    -5.04628  0.00647422
         683     -4.9749    -5.04618  0.00646559
         684    -4.96779    -5.04606  0.00645715
         685    -4.95954    -5.04594  0.00644896
         686    -4.95487     -5.0458  0.00644093
         687    -4.95843    -5.04568  0.00643281
         688    -4.97089    -5.04557  0.00642437
         689    -4.99178    -5.04549  0.00641552
         690    -5.01497    -5.04544  0.00640638
         691     -5.0359    -5.04543  0.00639712
         692    -5.05252    -5.04544  0.00638789
         693    -5.06189    -5.04546  0.00637871
         694    -5.06638    -5.04549  0.00636959
         695    -5.06592    -5.04552   0.0063605
         696    -5.06134    -5.04555   0.0063514
         697    -5.05638    -5.04556   0.0063423
         698    -5.04945    -5.04557  0.00633322
         699    -5.03882    -5.04556  0.00632417
         700    -5.02294    -5.04553  0.00631521
         701    -5.00356    -5.04547  0.00630649
         702    -4.98218    -5.04538  0.00629815
         703    -4.96291    -5.04526  0.00629028
         704    -4.94816    -5.04512  0.00628286
         705    -4.93818    -5.04497  0.00627578
         706    -4.93256    -5.04481  0.00626891
         707    -4.93375    -5.04465  0.00626201
         708    -4.93704     -5.0445  0.00625501
         709    -4.94378    -5.04436   0.0062478
         710    -4.95087    -5.04423  0.00624039
         711    -4.95932    -5.04411  0.00623275
         712    -4.96403    -5.04399  0.00622502
         713    -4.96774    -5.04389   0.0062172
         714    -4.96905    -5.04378  0.00620938
         715    -4.96928    -5.04368  0.00620157
         716    -4.96895    -5.04357  0.00619379
         717    -4.96926    -5.04347  0.00618601
         718    -4.97227    -5.04337  0.00617819
         719    -4.97817    -5.04328  0.00617027
         720    -4.98871    -5.04321  0.00616216
         721    -5.00078    -5.04315   0.0061539
         722    -5.01323     -5.0431  0.00614551
         723    -5.02358    -5.04308  0.00613707
         724     -5.0309    -5.04306  0.00612862
         725    -5.03349    -5.04305  0.00612018
         726     -5.0337    -5.04304  0.00611176
         727    -5.03249    -5.04302  0.00610337
         728    -5.02899      -5.043  0.00609502
         729     -5.0223    -5.04297  0.00608673
         730    -5.01277    -5.04293  0.00607853
         731     -5.0024    -5.04288  0.00607047
         732      -4.994    -5.04281  0.00606254
         733    -4.98987    -5.04274   0.0060547
         734    -4.99231    -5.04267  0.00604684
         735    -5.00059    -5.04261  0.00603888
         736    -5.01444    -5.04257   0.0060308
         737    -5.02852    -5.04255  0.00602265
         738     -5.0422    -5.04255  0.00601449
         739    -5.05257    -5.04257  0.00600636
         740    -5.05542    -5.04258  0.00599827
         741    -5.04958    -5.04259  0.00599018
         742    -5.03891    -5.04259  0.00598211
         743     -5.0268    -5.04257   0.0059741
         744    -5.01315    -5.04253   0.0059662
         745    -5.00084    -5.04247  0.00595845
         746     -4.9881     -5.0424  0.00595091
         747    -4.97431    -5.04231  0.00594364
         748    -4.95731    -5.04219  0.00593679
         749    -4.93769    -5.04205   0.0059305
         750    -4.91576    -5.04189  0.00592498
         751    -4.89388    -5.04169  0.00592037
         752    -4.87425    -5.04147  0.00591668
         753    -4.86015    -5.04123  0.00591372
         754    -4.85151    -5.04097  0.00591123
         755    -4.85148    -5.04072  0.00590872
         756    -4.86057    -5.04048  0.00590571
         757    -4.87815    -5.04027   0.0059018
         758    -4.90202    -5.04009  0.00589683
         759    -4.92733    -5.03994  0.00589094
         760    -4.95163    -5.03982  0.00588433
         761    -4.97096    -5.03973  0.00587729
         762    -4.98273    -5.03966  0.00587006
         763    -4.98938    -5.03959  0.00586273
         764    -4.99015    -5.03953  0.00585542
         765    -4.98624    -5.03946  0.00584818
         766    -4.97878    -5.03938  0.00584108
         767    -4.96919    -5.03929  0.00583418
         768    -4.95957    -5.03918  0.00582751
         769    -4.95339    -5.03907    0.005821
         770    -4.95175    -5.03896  0.00581454
         771    -4.95348    -5.03885  0.00580806
         772    -4.95541    -5.03874  0.00580154
         773    -4.95596    -5.03863  0.00579502
         774    -4.95517    -5.03852  0.00578854
         775    -4.95508    -5.03842  0.00578207
         776    -4.95894    -5.03831  0.00577553
         777     -4.9654    -5.03822  0.00576886
         778    -4.97615    -5.03814  0.00576199
         779    -4.99231    -5.03808   0.0057549
         780    -5.01038    -5.03805  0.00574763
         781    -5.02998    -5.03804  0.00574028
         782    -5.04707    -5.03805  0.00573295
         783     -5.0594    -5.03807  0.00572569
         784    -5.06521    -5.03811  0.00571849
         785    -5.06533    -5.03814  0.00571131
         786    -5.06012    -5.03817  0.00570412
         787    -5.05445    -5.03819  0.00569691
         788    -5.05341    -5.03821  0.00568971
         789    -5.05868    -5.03824  0.00568256
         790    -5.06622    -5.03827  0.00567547
         791    -5.07405    -5.03832  0.00566848
         792    -5.07655    -5.03837  0.00566153
         793    -5.06503     -5.0384  0.00565449
         794    -5.03977     -5.0384  0.00564737
         795    -5.00119    -5.03836  0.00564046
         796    -4.95735    -5.03825  0.00563429
         797    -4.92144    -5.03811  0.00562913
         798     -4.9032    -5.03794  0.00562461
         799    -4.90438    -5.03777  0.00562005
         800    -4.91897    -5.03762  0.00561499
         801    -4.94082     -5.0375  0.00560928
         802    -4.96021    -5.03741  0.00560311
         803    -4.97391    -5.03733  0.00559669
         804    -4.98022    -5.03726  0.00559018
         805    -4.98192    -5.03719  0.00558366
         806     -4.9814    -5.03712  0.00557716
         807    -4.98314    -5.03705  0.00557065
         808    -4.99153    -5.03699  0.00556404
         809    -5.00978    -5.03696  0.00555727
         810    -5.03881    -5.03696  0.00555041
         811    -5.07696    -5.03701  0.00554378
         812    -5.11701    -5.03711  0.00553783
         813    -5.15667    -5.03726  0.00553297
         814    -5.19063    -5.03745  0.00552938
         815    -5.21563    -5.03766  0.00552692
         816    -5.22975     -5.0379  0.00552515
         817    -5.23485    -5.03814  0.00552365
         818    -5.23051    -5.03838   0.0055219
         819    -5.21918     -5.0386  0.00551957
         820    -5.20119     -5.0388   0.0055164
         821    -5.17733    -5.03896  0.00551226
         822      -5.149     -5.0391  0.00550718
         823    -5.11707    -5.03919   0.0055013
         824    -5.08198    -5.03924  0.00549487
         825      -5.047    -5.03925  0.00548822
         826    -5.01475    -5.03922  0.00548165
         827    -4.98995    -5.03916  0.00547535
         828    -4.97786    -5.03909  0.00546924
         829    -4.98164    -5.03902  0.00546308
         830    -4.99574    -5.03897  0.00545675
         831    -5.01419    -5.03894  0.00545026
         832    -5.02911    -5.03893  0.00544372
         833    -5.03495    -5.03892  0.00543719
         834    -5.03029    -5.03891  0.00543068
         835    -5.01814    -5.03889  0.00542423
         836    -5.00198    -5.03884  0.00541792
         837    -4.98847    -5.03878  0.00541179
         838    -4.98473    -5.03872  0.00540571
         839    -4.99155    -5.03866  0.00539956
         840    -5.00701    -5.03862  0.00539326
         841    -5.02683    -5.03861  0.00538687
         842    -5.04484    -5.03862  0.00538048
         843    -5.05902    -5.03864  0.00537415
         844    -5.06941    -5.03868  0.00536791
         845    -5.07787    -5.03873  0.00536175
         846    -5.08915    -5.03878  0.00535575
         847    -5.10429    -5.03886  0.00534998
         848    -5.12368    -5.03896  0.00534461
         849    -5.14519    -5.03909  0.00533978
         850    -5.16508    -5.03924  0.00533555
         851    -5.17924     -5.0394  0.00533182
         852    -5.18484    -5.03957  0.00532829
         853    -5.18308    -5.03974   0.0053247
         854    -5.17142    -5.03989   0.0053207
         855    -5.15335    -5.04003  0.00531613
         856    -5.12932    -5.04013  0.00531094
         857    -5.10185     -5.0402  0.00530523
         858    -5.07371    -5.04024  0.00529919
         859    -5.04579    -5.04025  0.00529303
         860    -5.01941    -5.04022  0.00528693
         861    -4.99348    -5.04017  0.00528107
         862    -4.97059    -5.04009  0.00527556
         863     -4.9495    -5.03998  0.00527049
         864    -4.93304    -5.03986  0.00526584
         865    -4.92098    -5.03972  0.00526155
         866    -4.91593    -5.03958  0.00525741
         867    -4.91794    -5.03944  0.00525322
         868    -4.92147     -5.0393  0.00524893
         869    -4.92897    -5.03918  0.00524442
         870    -4.94171    -5.03906  0.00523959
         871    -4.95662    -5.03897  0.00523443
         872    -4.97443     -5.0389  0.00522895
         873    -4.99006    -5.03884  0.00522326
         874    -5.00077     -5.0388  0.00521746
         875     -5.0055    -5.03876  0.00521164
         876    -5.00272    -5.03872  0.00520585
         877    -4.99394    -5.03867  0.00520017
         878    -4.97954     -5.0386  0.00519468
         879    -4.96139    -5.03851  0.00518951
         880    -4.94346     -5.0384  0.00518474
         881     -4.9255    -5.03827  0.00518044
         882    -4.91071    -5.03813  0.00517658
         883    -4.90049    -5.03797  0.00517307
         884    -4.89882    -5.03782  0.00516961
         885    -4.90731    -5.03767  0.00516587
         886    -4.92611    -5.03754  0.00516158
         887    -4.95258    -5.03745  0.00515665
         888    -4.98223    -5.03739  0.00515121
         889    -5.01398    -5.03736  0.00514549
         890    -5.04093    -5.03736  0.00513971
         891    -5.06037    -5.03739    0.005134
         892    -5.07403    -5.03743  0.00512841
         893    -5.08121    -5.03748   0.0051229
         894    -5.08096    -5.03753   0.0051174
         895     -5.0747    -5.03757  0.00511185
         896    -5.06314     -5.0376  0.00510623
         897    -5.05144    -5.03761  0.00510056
         898    -5.04473    -5.03762  0.00509489
         899    -5.04789    -5.03763  0.00508923
         900    -5.06263    -5.03766  0.00508365
         901    -5.08298    -5.03771  0.00507826
         902    -5.10348    -5.03778  0.00507315
         903    -5.11647    -5.03787  0.00506828
         904    -5.11846    -5.03796  0.00506346
         905    -5.11032    -5.03804   0.0050585
         906    -5.09399     -5.0381  0.00505329
         907    -5.07239    -5.03814  0.00504786
         908    -5.05212    -5.03815  0.00504232
         909     -5.0371    -5.03815  0.00503678
         910    -5.02861    -5.03814  0.00503125
         911    -5.03008    -5.03813  0.00502574
         912    -5.04016    -5.03814  0.00502023
         913    -5.05783    -5.03816  0.00501478
         914    -5.07886     -5.0382  0.00500949
         915    -5.09941    -5.03827  0.00500446
         916    -5.11698    -5.03836  0.00499973
         917    -5.12789    -5.03845  0.00499523
         918    -5.12966    -5.03855  0.00499078
         919    -5.12224    -5.03864  0.00498618
