#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
       11930      1.000000e+02      6.942332e+01      3.636929e-01
       11931      1.000000e+02      6.942588e+01      3.636715e-01
       11932      1.000000e+02      6.942844e+01      3.636500e-01
       11933      1.000000e+02      6.943100e+01      3.636286e-01
       11934      1.000000e+02      6.943356e+01      3.636071e-01
       11935      1.000000e+02      6.943613e+01      3.635857e-01
       11936      1.000000e+02      6.943869e+01      3.635642e-01
       11937      1.000000e+02      6.944125e+01      3.635428e-01
       11938      1.000000e+02      6.944381e+01      3.635214e-01
       11939      1.000000e+02      6.944637e+01      3.634999e-01
       11940      1.000000e+02      6.944892e+01      3.634785e-01
       11941      1.000000e+02      6.945148e+01      3.634571e-01
       11942      1.000000e+02      6.945404e+01      3.634356e-01
       11943      1.000000e+02      6.945660e+01      3.634142e-01
       11944      1.000000e+02      6.945916e+01      3.633928e-01
       11945      1.000000e+02      6.946171e+01      3.633713e-01
       11946      1.000000e+02      6.946427e+01      3.633499e-01
       11947      1.000000e+02      6.946683e+01      3.633285e-01
       11948      1.000000e+02      6.946938e+01      3.633071e-01
       11949      1.000000e+02      6.947194e+01      3.632856e-01
       11950      1.000000e+02      6.947449e+01      3.632642e-01
       11951      1.000000e+02      6.947704e+01      3.632428e-01
       11952      1.000000e+02      6.947960e+01      3.632214e-01
       11953      1.000000e+02      6.948215e+01      3.632000e-01
       11954      1.000000e+02      6.948470e+01      3.631786e-01
       11955      1.000000e+02      6.948726e+01      3.631572e-01
       11956      1.000000e+02      6.948981e+01      3.631357e-01
       11957      1.000000e+02      6.949236e+01      3.631143e-01
       11958      9.216000e+01      6.949426e+01      3.630889e-01
       11959      1.000000e+02      6.949681e+01      3.630675e-01
       11960      1.000000e+02      6.949936e+01      3.630461e-01
       11961      1.000000e+02      6.950191e+01      3.630247e-01
       11962      1.000000e+02      6.950446e+01      3.630033e-01
       11963      1.000000e+02      6.950701e+01      3.629819e-01
       11964      1.000000e+02      6.950956e+01      3.629605e-01
       11965      1.000000e+02      6.951210e+01      3.629392e-01
       11966      1.000000e+02      6.951465e+01      3.629178e-01
       11967      1.000000e+02      6.951720e+01      3.628964e-01
       11968      1.000000e+02      6.951975e+01      3.628750e-01
       11969      1.000000e+02      6.952229e+01      3.628536e-01
       11970      1.000000e+02      6.952484e+01      3.628322e-01
       11971      1.000000e+02      6.952738e+01      3.628109e-01
       11972      1.000000e+02      6.952993e+01      3.627895e-01
       11973      1.000000e+02      6.953247e+01      3.627681e-01
       11974      1.000000e+02      6.953502e+01      3.627467e-01
       11975      1.000000e+02      6.953756e+01      3.627254e-01
       11976      1.000000e+02      6.954011e+01      3.627040e-01
       11977      1.000000e+02      6.954265e+01      3.626826e-01
       11978      1.000000e+02      6.954519e+01      3.626613e-01
       11979      1.000000e+02      6.954774e+01      3.626399e-01
       11980      1.000000e+02      6.955028e+01      3.626185e-01
       11981      1.000000e+02      6.955282e+01      3.625972e-01
       11982      1.000000e+02      6.955536e+01      3.625758e-01
       11983      1.000000e+02      6.955790e+01      3.625545e-01
       11984      1.000000e+02      6.956044e+01      3.625331e-01
       11985      9.216000e+01      6.956233e+01      3.625078e-01
       11986      9.216000e+01      6.956421e+01      3.624824e-01
       11987      1.000000e+02      6.956675e+01      3.624611e-01
       11988      1.000000e+02      6.956929e+01      3.624397e-01
       11989      1.000000e+02      6.957183e+01      3.624184e-01
       11990      1.000000e+02      6.957437e+01      3.623970e-01
       11991      1.000000e+02      6.957690e+01      3.623757e-01
       11992      1.000000e+02      6.957944e+01      3.623544e-01
       11993      1.000000e+02      6.958198e+01      3.623330e-01
       11994      1.000000e+02      6.958451e+01      3.623117e-01
       11995      1.000000e+02      6.958705e+01      3.622904e-01
       11996      1.000000e+02      6.958958e+01      3.622690e-01
       11997      1.000000e+02      6.959212e+01      3.622477e-01
       11998      1.000000e+02      6.959465e+01      3.622264e-01
       11999      1.000000e+02      6.959719e+01      3.622051e-01
       12000      1.000000e+02      6.959972e+01      3.621837e-01
       12001      1.000000e+02      6.960225e+01      3.621624e-01
       12002      1.000000e+02      6.960479e+01      3.621411e-01
       12003      1.000000e+02      6.960732e+01      3.621198e-01
       12004      1.000000e+02      6.960985e+01      3.620985e-01
       12005      1.000000e+02      6.961238e+01      3.620771e-01
       12006      1.000000e+02      6.961491e+01      3.620558e-01
       12007      1.000000e+02      6.961744e+01      3.620345e-01
       12008      1.000000e+02      6.961997e+01      3.620132e-01
       12009      1.000000e+02      6.962250e+01      3.619919e-01
       12010      1.000000e+02      6.962503e+01      3.619706e-01
       12011      1.000000e+02      6.962756e+01      3.619493e-01
       12012      1.000000e+02      6.963009e+01      3.619280e-01
       12013      1.000000e+02      6.963262e+01      3.619067e-01
       12014      1.000000e+02      6.963515e+01      3.618854e-01
       12015      1.000000e+02      6.963767e+01      3.618641e-01
       12016      1.000000e+02      6.964020e+01      3.618428e-01
       12017      1.000000e+02      6.964273e+01      3.618215e-01
       12018      1.000000e+02      6.964525e+01      3.618002e-01
       12019      1.000000e+02      6.964778e+01      3.617789e-01
       12020      1.000000e+02      6.965030e+01      3.617577e-01
       12021      1.000000e+02      6.965283e+01      3.617364e-01
       12022      1.000000e+02      6.965535e+01      3.617151e-01
       12023      1.000000e+02      6.965788e+01      3.616938e-01
       12024      1.000000e+02      6.966040e+01      3.616725e-01
       12025      1.000000e+02      6.966292e+01      3.616513e-01
       12026      1.000000e+02      6.966544e+01      3.616300e-01
       12027      1.000000e+02      6.966797e+01      3.616087e-01
       12028      1.000000e+02      6.967049e+01      3.615874e-01
       12029      1.000000e+02      6.967301e+01      3.615662e-01
       12030      1.000000e+02      6.967553e+01      3.615449e-01
       12031      1.000000e+02      6.967805e+01      3.615236e-01
       12032      1.000000e+02      6.968057e+01      3.615024e-01
       12033      1.000000e+02      6.968309e+01      3.614811e-01
       12034      1.000000e+02      6.968561e+01      3.614599e-01
       12035      1.000000e+02      6.968813e+01      3.614386e-01
       12036      1.000000e+02      6.969065e+01      3.614173e-01
       12037      1.000000e+02      6.969317e+01      3.613961e-01
       12038      1.000000e+02      6.969568e+01      3.613748e-01
       12039      1.000000e+02      6.969820e+01      3.613536e-01
       12040      1.000000e+02      6.970072e+01      3.613323e-01
       12041      1.000000e+02      6.970323e+01      3.613111e-01
       12042      1.000000e+02      6.970575e+01      3.612898e-01
       12043      1.000000e+02      6.970827e+01      3.612686e-01
       12044      1.000000e+02      6.971078e+01      3.612474e-01
       12045      1.000000e+02      6.971330e+01      3.612261e-01
       12046      1.000000e+02      6.971581e+01      3.612049e-01
       12047      1.000000e+02      6.971832e+01      3.611837e-01
       12048      1.000000e+02      6.972084e+01      3.611624e-01
       12049      1.000000e+02      6.972335e+01      3.611412e-01
       12050      1.000000e+02      6.972586e+01      3.611200e-01
       12051      1.000000e+02      6.972837e+01      3.610987e-01
       12052      1.000000e+02      6.973089e+01      3.610775e-01
       12053      1.000000e+02      6.973340e+01      3.610563e-01
       12054      1.000000e+02      6.973591e+01      3.610351e-01
       12055      1.000000e+02      6.973842e+01      3.610138e-01
       12056      1.000000e+02      6.974093e+01      3.609926e-01
       12057      1.000000e+02      6.974344e+01      3.609714e-01
       12058      1.000000e+02      6.974595e+01      3.609502e-01
       12059      1.000000e+02      6.974846e+01      3.609290e-01
       12060      1.000000e+02      6.975097e+01      3.609078e-01
       12061      1.000000e+02      6.975347e+01      3.608866e-01
       12062      1.000000e+02      6.975598e+01      3.608653e-01
       12063      1.000000e+02      6.975849e+01      3.608441e-01
       12064      1.000000e+02      6.976099e+01      3.608229e-01
       12065      1.000000e+02      6.976350e+01      3.608017e-01
       12066      1.000000e+02      6.976601e+01      3.607805e-01
       12067      1.000000e+02      6.976851e+01      3.607593e-01
       12068      1.000000e+02      6.977102e+01      3.607381e-01
       12069      1.000000e+02      6.977352e+01      3.607169e-01
       12070      1.000000e+02      6.977603e+01      3.606958e-01
       12071      1.000000e+02      6.977853e+01      3.606746e-01
       12072      1.000000e+02      6.978103e+01      3.606534e-01
       12073      1.000000e+02      6.978354e+01      3.606322e-01
       12074      1.000000e+02      6.978604e+01      3.606110e-01
       12075      1.000000e+02      6.978854e+01      3.605898e-01
       12076      1.000000e+02      6.979104e+01      3.605686e-01
       12077      1.000000e+02      6.979354e+01      3.605475e-01
       12078      1.000000e+02      6.979605e+01      3.605263e-01
       12079      1.000000e+02      6.979855e+01      3.605051e-01
       12080      1.000000e+02      6.980105e+01      3.604839e-01
       12081      1.000000e+02      6.980355e+01      3.604628e-01
       12082      1.000000e+02      6.980605e+01      3.604416e-01
       12083      1.000000e+02      6.980854e+01      3.604204e-01
       12084      1.000000e+02      6.981104e+01      3.603993e-01
       12085      1.000000e+02      6.981354e+01      3.603781e-01
       12086      1.000000e+02      6.981604e+01      3.603569e-01
       12087      1.000000e+02      6.981854e+01      3.603358e-01
       12088      1.000000e+02      6.982103e+01      3.603146e-01
       12089      1.000000e+02      6.982353e+01      3.602934e-01
       12090      1.000000e+02      6.982602e+01      3.602723e-01
       12091      1.000000e+02      6.982852e+01      3.602511e-01
       12092      1.000000e+02      6.983102e+01      3.602300e-01
       12093      1.000000e+02      6.983351e+01      3.602088e-01
       12094      1.000000e+02      6.983600e+01      3.601877e-01
       12095      1.000000e+02      6.983850e+01      3.601665e-01
       12096      1.000000e+02      6.984099e+01      3.601454e-01
       12097      1.000000e+02      6.984349e+01      3.601243e-01
       12098      1.000000e+02      6.984598e+01      3.601031e-01
       12099      1.000000e+02      6.984847e+01      3.600820e-01
       12100      1.000000e+02      6.985096e+01      3.600608e-01
       12101      1.000000e+02      6.985345e+01      3.600397e-01
       12102      1.000000e+02      6.985594e+01      3.600186e-01
       12103      1.000000e+02      6.985844e+01      3.599974e-01
       12104      1.000000e+02      6.986093e+01      3.599763e-01
       12105      1.000000e+02      6.986342e+01      3.599552e-01
       12106      1.000000e+02      6.986590e+01      3.599341e-01
       12107      1.000000e+02      6.986839e+01      3.599129e-01
       12108      1.000000e+02      6.987088e+01      3.598918e-01
       12109      1.000000e+02      6.987337e+01      3.598707e-01
       12110      1.000000e+02      6.987586e+01      3.598496e-01
       12111      1.000000e+02      6.987835e+01      3.598285e-01
       12112      1.000000e+02      6.988083e+01      3.598073e-01
       12113      1.000000e+02      6.988332e+01      3.597862e-01
       12114      1.000000e+02      6.988580e+01      3.597651e-01
       12115      1.000000e+02      6.988829e+01      3.597440e-01
       12116      1.000000e+02      6.989078e+01      3.597229e-01
       12117      1.000000e+02      6.989326e+01      3.597018e-01
       12118      1.000000e+02      6.989575e+01      3.596807e-01
       12119      1.000000e+02      6.989823e+01      3.596596e-01
       12120      1.000000e+02      6.990071e+01      3.596385e-01
       12121      1.000000e+02      6.990320e+01      3.596174e-01
       12122      1.000000e+02      6.990568e+01      3.595963e-01
       12123      1.000000e+02      6.990816e+01      3.595752e-01
       12124      1.000000e+02      6.991064e+01      3.595541e-01
       12125      1.000000e+02      6.991312e+01      3.595330e-01
       12126      1.000000e+02      6.991561e+01      3.595119e-01
       12127      1.000000e+02      6.991809e+01      3.594909e-01
       12128      1.000000e+02      6.992057e+01      3.594698e-01
       12129      1.000000e+02      6.992305e+01      3.594487e-01
       12130      1.000000e+02      6.992553e+01      3.594276e-01
       12131      1.000000e+02      6.992801e+01      3.594065e-01
       12132      1.000000e+02      6.993048e+01      3.593854e-01
       12133      1.000000e+02      6.993296e+01      3.593644e-01
       12134      1.000000e+02      6.993544e+01      3.593433e-01
       12135      1.000000e+02      6.993792e+01      3.593222e-01
       12136      1.000000e+02      6.994040e+01      3.593012e-01
       12137      1.000000e+02      6.994287e+01      3.592801e-01
       12138      1.000000e+02      6.994535e+01      3.592590e-01
       12139      1.000000e+02      6.994782e+01      3.592380e-01
       12140      1.000000e+02      6.995030e+01      3.592169e-01
       12141      1.000000e+02      6.995277e+01      3.591958e-01
       12142      1.000000e+02      6.995525e+01      3.591748e-01
       12143      1.000000e+02      6.995772e+01      3.591537e-01
       12144      1.000000e+02      6.996020e+01      3.591327e-01
       12145      1.000000e+02      6.996267e+01      3.591116e-01
       12146      1.000000e+02      6.996514e+01      3.590906e-01
       12147      1.000000e+02      6.996762e+01      3.590695e-01
       12148      1.000000e+02      6.997009e+01      3.590485e-01
       12149      1.000000e+02      6.997256e+01      3.590274e-01
       12150      1.000000e+02      6.997503e+01      3.590064e-01
       12151      1.000000e+02      6.997750e+01      3.589853e-01
       12152      1.000000e+02      6.997997e+01      3.589643e-01
       12153      1.000000e+02      6.998244e+01      3.589433e-01
       12154      1.000000e+02      6.998491e+01      3.589222e-01
       12155      1.000000e+02      6.998738e+01      3.589012e-01
       12156      1.000000e+02      6.998985e+01      3.588802e-01
       12157      1.000000e+02      6.999232e+01      3.588591e-01
       12158      1.000000e+02      6.999479e+01      3.588381e-01
       12159      1.000000e+02      6.999726e+01      3.588171e-01
       12160      1.000000e+02      6.999972e+01      3.587960e-01
       12161      1.000000e+02      7.000219e+01      3.587750e-01
       12162      1.000000e+02      7.000466e+01      3.587540e-01
       12163      1.000000e+02      7.000712e+01      3.587330e-01
       12164      1.000000e+02      7.000959e+01      3.587120e-01
       12165      1.000000e+02      7.001205e+01      3.586909e-01
       12166      1.000000e+02      7.001452e+01      3.586699e-01
       12167      1.000000e+02      7.001698e+01      3.586489e-01
       12168      1.000000e+02      7.001945e+01      3.586279e-01
       12169      1.000000e+02      7.002191e+01      3.586069e-01
       12170      1.000000e+02      7.002437e+01      3.585859e-01
       12171      1.000000e+02      7.002684e+01      3.585649e-01
       12172      1.000000e+02      7.002930e+01      3.585439e-01
       12173      1.000000e+02      7.003176e+01      3.585229e-01
       12174      1.000000e+02      7.003422e+01      3.585019e-01
       12175      1.000000e+02      7.003669e+01      3.584809e-01
       12176      1.000000e+02      7.003915e+01      3.584599e-01
       12177      1.000000e+02      7.004161e+01      3.584389e-01
       12178      1.000000e+02      7.004407e+01      3.584179e-01
       12179      1.000000e+02      7.004653e+01      3.583969e-01
       12180      1.000000e+02      7.004899e+01      3.583759e-01
       12181      1.000000e+02      7.005144e+01      3.583549e-01
       12182      1.000000e+02      7.005390e+01      3.583340e-01
       12183      1.000000e+02      7.005636e+01      3.583130e-01
       12184      1.000000e+02      7.005882e+01      3.582920e-01
       12185      1.000000e+02      7.006128e+01      3.582710e-01
       12186      1.000000e+02      7.006373e+01      3.582500e-01
       12187      1.000000e+02      7.006619e+01      3.582291e-01
       12188      1.000000e+02      7.006864e+01      3.582081e-01
       12189      1.000000e+02      7.007110e+01      3.581871e-01
       12190      1.000000e+02      7.007356e+01      3.581662e-01
       12191      1.000000e+02      7.007601e+01      3.581452e-01
       12192      1.000000e+02      7.007846e+01      3.581242e-01
       12193      1.000000e+02      7.008092e+01      3.581033e-01
       12194      1.000000e+02      7.008337e+01      3.580823e-01
       12195      1.000000e+02      7.008583e+01      3.580613e-01
       12196      1.000000e+02      7.008828e+01      3.580404e-01
       12197      1.000000e+02      7.009073e+01      3.580194e-01
       12198      1.000000e+02      7.009318e+01      3.579985e-01
       12199      1.000000e+02      7.009563e+01      3.579775e-01
       12200      1.000000e+02      7.009809e+01      3.579566e-01
       12201      1.000000e+02      7.010054e+01      3.579356e-01
       12202      1.000000e+02      7.010299e+01      3.579147e-01
       12203      1.000000e+02      7.010544e+01      3.578937e-01
       12204      1.000000e+02      7.010789e+01      3.578728e-01
       12205      1.000000e+02      7.011034e+01      3.578518e-01
       12206      1.000000e+02      7.011278e+01      3.578309e-01
       12207      1.000000e+02      7.011523e+01      3.578100e-01
       12208      1.000000e+02      7.011768e+01      3.577890e-01
       12209      1.000000e+02      7.012013e+01      3.577681e-01
       12210      1.000000e+02      7.012257e+01      3.577472e-01
       12211      1.000000e+02      7.012502e+01      3.577262e-01
       12212      1.000000e+02      7.012747e+01      3.577053e-01
       12213      1.000000e+02      7.012991e+01      3.576844e-01
       12214      1.000000e+02      7.013236e+01      3.576635e-01
       12215      1.000000e+02      7.013480e+01      3.576425e-01
       12216      1.000000e+02      7.013725e+01      3.576216e-01
       12217      1.000000e+02      7.013969e+01      3.576007e-01
       12218      1.000000e+02      7.014214e+01      3.575798e-01
       12219      1.000000e+02      7.014458e+01      3.575589e-01
       12220      1.000000e+02      7.014702e+01      3.575379e-01
       12221      1.000000e+02      7.014947e+01      3.575170e-01
       12222      1.000000e+02      7.015191e+01      3.574961e-01
       12223      1.000000e+02      7.015435e+01      3.574752e-01
       12224      1.000000e+02      7.015679e+01      3.574543e-01
       12225      1.000000e+02      7.015923e+01      3.574334e-01
       12226      1.000000e+02      7.016168e+01      3.574125e-01
       12227      1.000000e+02      7.016412e+01      3.573916e-01
       12228      1.000000e+02      7.016656e+01      3.573707e-01
       12229      1.000000e+02      7.016900e+01      3.573498e-01
       12230      1.000000e+02      7.017143e+01      3.573289e-01
       12231      1.000000e+02      7.017387e+01      3.573080e-01
       12232      1.000000e+02      7.017631e+01      3.572871e-01
       12233      1.000000e+02      7.017875e+01      3.572662e-01
       12234      1.000000e+02      7.018119e+01      3.572454e-01
       12235      1.000000e+02      7.018362e+01      3.572245e-01
       12236      1.000000e+02      7.018606e+01      3.572036e-01
       12237      1.000000e+02      7.018850e+01      3.571827e-01
       12238      1.000000e+02      7.019093e+01      3.571618e-01
       12239      1.000000e+02      7.019337e+01      3.571409e-01
       12240      1.000000e+02      7.019580e+01      3.571201e-01
       12241      1.000000e+02      7.019824e+01      3.570992e-01
       12242      1.000000e+02      7.020067e+01      3.570783e-01
       12243      1.000000e+02      7.020311e+01      3.570575e-01
       12244      1.000000e+02      7.020554e+01      3.570366e-01
       12245      1.000000e+02      7.020797e+01      3.570157e-01
       12246      1.000000e+02      7.021041e+01      3.569949e-01
       12247      1.000000e+02      7.021284e+01      3.569740e-01
       12248      1.000000e+02      7.021527e+01      3.569531e-01
       12249      1.000000e+02      7.021770e+01      3.569323e-01
       12250      1.000000e+02      7.022013e+01      3.569114e-01
       12251      1.000000e+02      7.022256e+01      3.568906e-01
       12252      1.000000e+02      7.022500e+01      3.568697e-01
       12253      1.000000e+02      7.022743e+01      3.568489e-01
       12254      1.000000e+02      7.022985e+01      3.568280e-01
       12255      1.000000e+02      7.023228e+01      3.568072e-01
       12256      1.000000e+02      7.023471e+01      3.567863e-01
       12257      1.000000e+02      7.023714e+01      3.567655e-01
       12258      1.000000e+02      7.023957e+01      3.567446e-01
       12259      1.000000e+02      7.024200e+01      3.567238e-01
       12260      1.000000e+02      7.024442e+01      3.567029e-01
       12261      1.000000e+02      7.024685e+01      3.566821e-01
       12262      1.000000e+02      7.024928e+01      3.566613e-01
       12263      1.000000e+02      7.025170e+01      3.566404e-01
       12264      1.000000e+02      7.025413e+01      3.566196e-01
       12265      1.000000e+02      7.025655e+01      3.565988e-01
       12266      1.000000e+02      7.025898e+01      3.565779e-01
       12267      1.000000e+02      7.026140e+01      3.565571e-01
       12268      1.000000e+02      7.026383e+01      3.565363e-01
       12269      1.000000e+02      7.026625e+01      3.565155e-01
       12270      1.000000e+02      7.026867e+01      3.564947e-01
       12271      1.000000e+02      7.027110e+01      3.564738e-01
       12272      1.000000e+02      7.027352e+01      3.564530e-01
       12273      1.000000e+02      7.027594e+01      3.564322e-01
       12274      1.000000e+02      7.027836e+01      3.564114e-01
       12275      1.000000e+02      7.028079e+01      3.563906e-01
       12276      1.000000e+02      7.028321e+01      3.563698e-01
       12277      1.000000e+02      7.028563e+01      3.563490e-01
       12278      7.744000e+01      7.028621e+01      3.563204e-01
       12279      9.216000e+01      7.028799e+01      3.562959e-01
       12280      1.000000e+02      7.029041e+01      3.562751e-01
       12281      1.000000e+02      7.029283e+01      3.562543e-01
       12282      1.000000e+02      7.029525e+01      3.562335e-01
       12283      1.000000e+02      7.029767e+01      3.562127e-01
       12284      1.000000e+02      7.030008e+01      3.561919e-01
       12285      1.000000e+02      7.030250e+01      3.561711e-01
       12286      1.000000e+02      7.030492e+01      3.561503e-01
       12287      1.000000e+02      7.030734e+01      3.561295e-01
       12288      1.000000e+02      7.030975e+01      3.561087e-01
       12289      1.000000e+02      7.031217e+01      3.560879e-01
       12290      1.000000e+02      7.031458e+01      3.560672e-01
       12291      1.000000e+02      7.031700e+01      3.560464e-01
       12292      1.000000e+02      7.031941e+01      3.560256e-01
       12293      1.000000e+02      7.032183e+01      3.560048e-01
       12294      1.000000e+02      7.032424e+01      3.559841e-01
       12295      1.000000e+02      7.032666e+01      3.559633e-01
       12296      1.000000e+02      7.032907e+01      3.559425e-01
       12297      1.000000e+02      7.033148e+01      3.559218e-01
       12298      1.000000e+02      7.033389e+01      3.559010e-01
       12299      1.000000e+02      7.033631e+01      3.558802e-01
       12300      1.000000e+02      7.033872e+01      3.558595e-01
       12301      1.000000e+02      7.034113e+01      3.558387e-01
       12302      1.000000e+02      7.034354e+01      3.558179e-01
       12303      1.000000e+02      7.034595e+01      3.557972e-01
       12304      1.000000e+02      7.034836e+01      3.557764e-01
       12305      1.000000e+02      7.035077e+01      3.557557e-01
       12306      1.000000e+02      7.035318e+01      3.557349e-01
       12307      1.000000e+02      7.035559e+01      3.557142e-01
       12308      1.000000e+02      7.035800e+01      3.556934e-01
       12309      1.000000e+02      7.036041e+01      3.556727e-01
       12310      1.000000e+02      7.036281e+01      3.556519e-01
       12311      1.000000e+02      7.036522e+01      3.556312e-01
       12312      1.000000e+02      7.036763e+01      3.556105e-01
       12313      1.000000e+02      7.037003e+01      3.555897e-01
       12314      1.000000e+02      7.037244e+01      3.555690e-01
       12315      1.000000e+02      7.037485e+01      3.555483e-01
       12316      1.000000e+02      7.037725e+01      3.555275e-01
       12317      1.000000e+02      7.037966e+01      3.555068e-01
       12318      1.000000e+02      7.038206e+01      3.554861e-01
       12319      1.000000e+02      7.038447e+01      3.554653e-01
       12320      1.000000e+02      7.038687e+01      3.554446e-01
       12321      1.000000e+02      7.038927e+01      3.554239e-01
       12322      1.000000e+02      7.039168e+01      3.554032e-01
       12323      1.000000e+02      7.039408e+01      3.553825e-01
       12324      1.000000e+02      7.039648e+01      3.553617e-01
       12325      1.000000e+02      7.039888e+01      3.553410e-01
       12326      1.000000e+02      7.040129e+01      3.553203e-01
       12327      1.000000e+02      7.040369e+01      3.552996e-01
       12328      1.000000e+02      7.040609e+01      3.552789e-01
       12329      1.000000e+02      7.040849e+01      3.552582e-01
       12330      1.000000e+02      7.041089e+01      3.552375e-01
       12331      1.000000e+02      7.041329e+01      3.552168e-01
       12332      1.000000e+02      7.041569e+01      3.551961e-01
       12333      1.000000e+02      7.041808e+01      3.551754e-01
       12334      1.000000e+02      7.042048e+01      3.551547e-01
       12335      1.000000e+02      7.042288e+01      3.551340e-01
       12336      1.000000e+02      7.042528e+01      3.551133e-01
       12337      1.000000e+02      7.042768e+01      3.550926e-01
       12338      1.000000e+02      7.043007e+01      3.550719e-01
       12339      1.000000e+02      7.043247e+01      3.550512e-01
       12340      1.000000e+02      7.043487e+01      3.550305e-01
       12341      1.000000e+02      7.043726e+01      3.550098e-01
       12342      1.000000e+02      7.043966e+01      3.549891e-01
       12343      1.000000e+02      7.044205e+01      3.549685e-01
       12344      1.000000e+02      7.044445e+01      3.549478e-01
       12345      1.000000e+02      7.044684e+01      3.549271e-01
       12346      1.000000e+02      7.044923e+01      3.549064e-01
       12347      1.000000e+02      7.045163e+01      3.548858e-01
       12348      1.000000e+02      7.045402e+01      3.548651e-01
       12349      1.000000e+02      7.045641e+01      3.548444e-01
       12350      1.000000e+02      7.045880e+01      3.548237e-01
       12351      1.000000e+02      7.046120e+01      3.548031e-01
       12352      1.000000e+02      7.046359e+01      3.547824e-01
       12353      1.000000e+02      7.046598e+01      3.547617e-01
       12354      1.000000e+02      7.046837e+01      3.547411e-01
       12355      1.000000e+02      7.047076e+01      3.547204e-01
       12356      1.000000e+02      7.047315e+01      3.546998e-01
       12357      1.000000e+02      7.047554e+01      3.546791e-01
       12358      1.000000e+02      7.047793e+01      3.546585e-01
       12359      1.000000e+02      7.048032e+01      3.546378e-01
       12360      1.000000e+02      7.048271e+01      3.546172e-01
       12361      1.000000e+02      7.048509e+01      3.545965e-01
       12362      1.000000e+02      7.048748e+01      3.545759e-01
       12363      1.000000e+02      7.048987e+01      3.545552e-01
       12364      1.000000e+02      7.049225e+01      3.545346e-01
       12365      1.000000e+02      7.049464e+01      3.545139e-01
       12366      1.000000e+02      7.049703e+01      3.544933e-01
       12367      1.000000e+02      7.049941e+01      3.544727e-01
       12368      1.000000e+02      7.050180e+01      3.544520e-01
       12369      1.000000e+02      7.050418e+01      3.544314e-01
       12370      1.000000e+02      7.050657e+01      3.544108e-01
       12371      1.000000e+02      7.050895e+01      3.543901e-01
       12372      1.000000e+02      7.051134e+01      3.543695e-01
       12373      1.000000e+02      7.051372e+01      3.543489e-01
       12374      1.000000e+02      7.051610e+01      3.543282e-01
       12375      1.000000e+02      7.051848e+01      3.543076e-01
       12376      1.000000e+02      7.052087e+01      3.542870e-01
       12377      1.000000e+02      7.052325e+01      3.542664e-01
       12378      1.000000e+02      7.052563e+01      3.542458e-01
       12379      1.000000e+02      7.052801e+01      3.542251e-01
       12380      1.000000e+02      7.053039e+01      3.542045e-01
       12381      1.000000e+02      7.053277e+01      3.541839e-01
       12382      1.000000e+02      7.053515e+01      3.541633e-01
       12383      1.000000e+02      7.053753e+01      3.541427e-01
       12384      1.000000e+02      7.053991e+01      3.541221e-01
       12385      1.000000e+02      7.054229e+01      3.541015e-01
       12386      1.000000e+02      7.054467e+01      3.540809e-01
       12387      1.000000e+02      7.054704e+01      3.540603e-01
       12388      1.000000e+02      7.054942e+01      3.540397e-01
       12389      1.000000e+02      7.055180e+01      3.540191e-01
       12390      1.000000e+02      7.055418e+01      3.539985e-01
       12391      1.000000e+02      7.055655e+01      3.539779e-01
       12392      1.000000e+02      7.055893e+01      3.539573e-01
       12393      1.000000e+02      7.056130e+01      3.539367e-01
       12394      1.000000e+02      7.056368e+01      3.539161e-01
       12395      1.000000e+02      7.056605e+01      3.538956e-01
       12396      1.000000e+02      7.056843e+01      3.538750e-01
       12397      1.000000e+02      7.057080e+01      3.538544e-01
       12398      1.000000e+02      7.057318e+01      3.538338e-01
       12399      1.000000e+02      7.057555e+01      3.538132e-01
       12400      1.000000e+02      7.057792e+01      3.537927e-01
       12401      1.000000e+02      7.058030e+01      3.537721e-01
       12402      1.000000e+02      7.058267e+01      3.537515e-01
       12403      1.000000e+02      7.058504e+01      3.537309e-01
       12404      1.000000e+02      7.058741e+01      3.537104e-01
       12405      1.000000e+02      7.058978e+01      3.536898e-01
       12406      1.000000e+02      7.059215e+01      3.536692e-01
       12407      1.000000e+02      7.059452e+01      3.536487e-01
       12408      1.000000e+02      7.059689e+01      3.536281e-01
       12409      1.000000e+02      7.059926e+01      3.536076e-01
       12410      1.000000e+02      7.060163e+01      3.535870e-01
       12411      1.000000e+02      7.060400e+01      3.535664e-01
       12412      1.000000e+02      7.060637e+01      3.535459e-01
       12413      1.000000e+02      7.060874e+01      3.535253e-01
       12414      1.000000e+02      7.061110e+01      3.535048e-01
       12415      1.000000e+02      7.061347e+01      3.534842e-01
       12416      1.000000e+02      7.061584e+01      3.534637e-01
       12417      1.000000e+02      7.061820e+01      3.534432e-01
       12418      1.000000e+02      7.062057e+01      3.534226e-01
       12419      1.000000e+02      7.062294e+01      3.534021e-01
       12420      1.000000e+02      7.062530e+01      3.533815e-01
       12421      1.000000e+02      7.062767e+01      3.533610e-01
       12422      1.000000e+02      7.063003e+01      3.533405e-01
       12423      1.000000e+02      7.063239e+01      3.533199e-01
       12424      1.000000e+02      7.063476e+01      3.532994e-01
       12425      1.000000e+02      7.063712e+01      3.532789e-01
       12426      1.000000e+02      7.063948e+01      3.532583e-01
       12427      1.000000e+02      7.064185e+01      3.532378e-01
