#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1687     1.01777     1.19932  0.00209243
        1688      1.0405     1.19923   0.0020933
        1689     1.09244     1.19916  0.00209302
        1690     1.15402     1.19914  0.00209195
        1691     1.20439     1.19914  0.00209072
        1692     1.23042     1.19916  0.00208956
        1693     1.23093     1.19918  0.00208841
        1694     1.21562     1.19919   0.0020872
        1695     1.19916     1.19919  0.00208597
        1696     1.19341     1.19918  0.00208474
        1697     1.20322     1.19919  0.00208352
        1698     1.22793      1.1992  0.00208236
        1699     1.26288     1.19924  0.00208147
        1700     1.29843      1.1993  0.00208106
        1701     1.32119     1.19937  0.00208107
        1702     1.31952     1.19944  0.00208105
        1703     1.28972     1.19949   0.0020805
        1704     1.23922     1.19952  0.00207941
        1705     1.18552     1.19951  0.00207821
        1706     1.14858     1.19948   0.0020772
        1707     1.13913     1.19944  0.00207629
        1708     1.15436     1.19942  0.00207524
        1709     1.18423     1.19941  0.00207404
        1710     1.21746     1.19942  0.00207286
        1711     1.24318     1.19944   0.0020718
        1712     1.25313     1.19948  0.00207083
        1713     1.24515      1.1995  0.00206979
        1714     1.22444     1.19952  0.00206864
        1715     1.20179     1.19952  0.00206743
        1716     1.18903     1.19951  0.00206624
        1717     1.19162     1.19951  0.00206504
        1718     1.20314     1.19951  0.00206384
        1719      1.2093     1.19952  0.00206264
        1720     1.19813     1.19951  0.00206144
        1721     1.16874      1.1995  0.00206032
        1722     1.13364     1.19946  0.00205948
        1723     1.11033     1.19941  0.00205894
        1724     1.10751     1.19935  0.00205843
        1725     1.12193     1.19931  0.00205773
        1726     1.14582     1.19928  0.00205677
        1727     1.17089     1.19926  0.00205564
        1728     1.19032     1.19926  0.00205446
        1729     1.20234     1.19926  0.00205327
        1730     1.21021     1.19926   0.0020521
        1731     1.21845     1.19927  0.00205094
        1732     1.22963     1.19929  0.00204983
        1733     1.24244     1.19932   0.0020488
        1734     1.25213     1.19935  0.00204785
        1735     1.25328     1.19938   0.0020469
        1736     1.24265      1.1994  0.00204587
        1737     1.22106     1.19942  0.00204473
        1738     1.19475     1.19941  0.00204356
        1739     1.17317      1.1994  0.00204244
        1740     1.16241     1.19938  0.00204138
        1741     1.16229     1.19936  0.00204032
        1742      1.1703     1.19934  0.00203921
        1743     1.18441     1.19933  0.00203806
        1744     1.20195     1.19933  0.00203689
        1745     1.21828     1.19934  0.00203575
        1746     1.22812     1.19936  0.00203465
        1747     1.22873     1.19938  0.00203356
        1748     1.22136     1.19939  0.00203243
        1749     1.21016      1.1994  0.00203128
        1750     1.19957      1.1994  0.00203012
        1751     1.19158     1.19939  0.00202897
        1752     1.18463     1.19938  0.00202783
        1753     1.17568     1.19937  0.00202671
        1754     1.16393     1.19935  0.00202566
        1755     1.15333     1.19932  0.00202468
        1756     1.15029     1.19929  0.00202371
        1757     1.15725     1.19927   0.0020227
        1758     1.16993     1.19925  0.00202162
        1759     1.18308     1.19924  0.00202049
        1760     1.19635     1.19924  0.00201935
        1761     1.21305     1.19925  0.00201822
        1762     1.23423     1.19927  0.00201717
        1763     1.25418      1.1993  0.00201626
        1764     1.26156     1.19934  0.00201543
        1765      1.2468     1.19936  0.00201447
        1766     1.21011     1.19937  0.00201334
        1767     1.16376     1.19935   0.0020123
        1768      1.1263     1.19931  0.00201158
        1769     1.11191     1.19926  0.00201105
        1770     1.12288     1.19922  0.00201038
        1771     1.15017     1.19919  0.00200944
        1772      1.1801     1.19918  0.00200833
        1773     1.20079     1.19918   0.0020072
        1774     1.20653     1.19918  0.00200607
        1775     1.19987     1.19918  0.00200494
        1776     1.19005     1.19918  0.00200382
        1777     1.18726     1.19917   0.0020027
        1778     1.19681     1.19917  0.00200158
        1779     1.21563     1.19918  0.00200047
        1780      1.2331      1.1992  0.00199944
        1781     1.24106     1.19922  0.00199845
        1782     1.24273     1.19925  0.00199748
        1783     1.24788     1.19927  0.00199655
        1784     1.26169     1.19931  0.00199574
        1785      1.2795     1.19935  0.00199512
        1786     1.29112      1.1994  0.00199467
        1787     1.28895     1.19945  0.00199418
        1788     1.27234      1.1995  0.00199348
        1789     1.24677     1.19952  0.00199254
        1790     1.22015     1.19953  0.00199146
        1791     1.19959     1.19953  0.00199035
        1792     1.18881     1.19953  0.00198925
        1793     1.18524     1.19952  0.00198816
        1794     1.18173     1.19951  0.00198707
        1795     1.17364      1.1995  0.00198602
        1796     1.16233     1.19947  0.00198502
        1797     1.15156     1.19945  0.00198409
        1798     1.14326     1.19942  0.00198324
        1799     1.13614     1.19938  0.00198245
        1800     1.12703     1.19934  0.00198175
        1801     1.11556     1.19929   0.0019812
        1802     1.10814     1.19924  0.00198074
        1803     1.11443      1.1992   0.0019802
        1804     1.13797     1.19916   0.0019794
        1805     1.17171     1.19915  0.00197836
        1806     1.20279     1.19915  0.00197726
        1807     1.22089     1.19916  0.00197621
        1808     1.22395     1.19918  0.00197516
        1809     1.21757     1.19919   0.0019741
        1810     1.20917     1.19919  0.00197301
        1811     1.20274     1.19919  0.00197192
        1812     1.19879     1.19919  0.00197084
        1813     1.19652     1.19919  0.00196975
        1814     1.19542     1.19919  0.00196866
        1815     1.19646     1.19919  0.00196758
        1816     1.20251     1.19919   0.0019665
        1817     1.21636      1.1992  0.00196544
        1818     1.23715     1.19922  0.00196447
        1819     1.25892     1.19925  0.00196366
        1820     1.27277     1.19929    0.001963
        1821     1.27107     1.19933  0.00196232
        1822     1.25203     1.19936  0.00196145
        1823     1.22108     1.19937  0.00196041
        1824     1.18691     1.19937  0.00195935
        1825     1.15572     1.19934  0.00195842
        1826     1.13008      1.1993  0.00195772
        1827      1.1116     1.19926  0.00195723
        1828     1.10347      1.1992  0.00195686
        1829     1.10995     1.19916   0.0019564
        1830      1.1315     1.19912  0.00195568
        1831     1.16256      1.1991  0.00195472
        1832     1.19627      1.1991  0.00195365
        1833     1.22737     1.19911  0.00195265
        1834     1.25219     1.19914   0.0019518
        1835     1.26986     1.19918  0.00195111
        1836     1.28075     1.19922  0.00195055
        1837      1.2832     1.19927  0.00195003
        1838       1.275     1.19931   0.0019494
        1839     1.25738     1.19934   0.0019486
        1840     1.23638     1.19936  0.00194764
        1841     1.22102     1.19938  0.00194662
        1842     1.22049     1.19939   0.0019456
        1843     1.23856     1.19941  0.00194466
        1844     1.26747     1.19944  0.00194395
        1845     1.28861     1.19949   0.0019435
        1846     1.28174     1.19954  0.00194296
        1847     1.23688     1.19956  0.00194201
        1848     1.16184     1.19954  0.00194107
        1849     1.08101     1.19947  0.00194108
        1850      1.0226     1.19938  0.00194238
        1851     1.00235     1.19927  0.00194425
        1852     1.01858     1.19917  0.00194564
        1853      1.0589      1.1991  0.00194606
        1854     1.10929     1.19905  0.00194562
        1855     1.15892     1.19903  0.00194469
        1856     1.20132     1.19903  0.00194364
        1857     1.23392     1.19905  0.00194269
        1858     1.25669     1.19908  0.00194189
        1859     1.27151     1.19912  0.00194123
        1860     1.28218     1.19916   0.0019407
        1861     1.29312     1.19921  0.00194032
        1862     1.30564     1.19927  0.00194012
        1863     1.31461     1.19933  0.00194006
        1864     1.31104     1.19939  0.00193995
        1865     1.29055     1.19944  0.00193952
        1866     1.26063     1.19947  0.00193876
        1867     1.23646     1.19949  0.00193782
        1868     1.22562     1.19951  0.00193684
        1869     1.22099     1.19952  0.00193584
        1870     1.21094     1.19953  0.00193481
        1871     1.18952     1.19952  0.00193378
        1872     1.15821      1.1995  0.00193288
        1873     1.12614     1.19946  0.00193224
        1874     1.10688     1.19941  0.00193184
        1875     1.10596     1.19936  0.00193145
        1876     1.11626     1.19931  0.00193093
        1877     1.12914     1.19928  0.00193027
        1878     1.14191     1.19925  0.00192948
        1879     1.15756     1.19922  0.00192858
        1880     1.18097     1.19922  0.00192758
        1881     1.21144     1.19922  0.00192656
        1882     1.23915     1.19924  0.00192566
        1883     1.25298     1.19927  0.00192485
        1884     1.24958      1.1993  0.00192401
        1885     1.23369     1.19932  0.00192308
        1886     1.21289     1.19932  0.00192207
        1887     1.19382     1.19932  0.00192105
        1888     1.18224     1.19931  0.00192006
        1889     1.18329      1.1993  0.00191906
        1890      1.1977      1.1993  0.00191804
        1891     1.21969     1.19931  0.00191706
        1892     1.24112     1.19934  0.00191617
        1893     1.25538     1.19936  0.00191539
        1894     1.25803      1.1994  0.00191463
        1895     1.24793     1.19942  0.00191379
        1896     1.22782     1.19944  0.00191284
        1897     1.20312     1.19944  0.00191183
        1898     1.18019     1.19943  0.00191085
        1899      1.1641     1.19941  0.00190994
        1900     1.15603     1.19939  0.00190907
        1901     1.15229     1.19936  0.00190822
        1902     1.14741     1.19933  0.00190742
        1903     1.13828      1.1993  0.00190668
        1904     1.12564     1.19926  0.00190608
        1905     1.11319     1.19922  0.00190561
        1906     1.10644     1.19917  0.00190523
