#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2728     9.76053     9.65892  0.00703292
        2729     9.77313     9.65897  0.00703047
        2730     9.78457     9.65901  0.00702804
        2731     9.77991     9.65906  0.00702561
        2732     9.76275     9.65909  0.00702314
        2733     9.75667     9.65913  0.00702066
        2734     9.79513     9.65918  0.00701827
        2735     9.88139     9.65926  0.00701617
        2736     9.95566     9.65937  0.00701444
        2737     9.96471     9.65948  0.00701277
        2738     9.89322     9.65957  0.00701073
        2739     9.77704     9.65961   0.0070083
        2740     9.64552      9.6596  0.00700574
        2741     9.52582     9.65956  0.00700336
        2742      9.4231     9.65947  0.00700133
        2743     9.33457     9.65935  0.00699978
        2744     9.29693     9.65922  0.00699848
        2745     9.30458     9.65909  0.00699712
        2746     9.32582     9.65897  0.00699562
        2747     9.35384     9.65886  0.00699396
        2748     9.39006     9.65876   0.0069921
        2749     9.42319     9.65867  0.00699008
        2750     9.44502      9.6586  0.00698797
        2751     9.47012     9.65853  0.00698577
        2752     9.52439     9.65848   0.0069834
        2753     9.62447     9.65847  0.00698087
        2754     9.74398      9.6585  0.00697841
        2755     9.81806     9.65855  0.00697611
        2756     9.83588     9.65862  0.00697388
        2757     9.78479     9.65867   0.0069715
        2758     9.68112     9.65867  0.00696898
        2759     9.54057     9.65863  0.00696658
        2760     9.42206     9.65854  0.00696458
        2761       9.396     9.65845  0.00696271
        2762     9.47273     9.65838  0.00696052
        2763     9.60223     9.65836  0.00695803
        2764     9.73124     9.65839  0.00695556
        2765     9.82539     9.65845  0.00695331
        2766      9.8875     9.65853  0.00695128
        2767      9.9317     9.65863  0.00694947
        2768     9.94749     9.65873  0.00694775
        2769     9.93092     9.65883  0.00694593
        2770     9.90006     9.65892  0.00694397
        2771     9.87096       9.659  0.00694189
        2772      9.8709     9.65907   0.0069398
        2773     9.90075     9.65916  0.00693785
        2774     9.94581     9.65926  0.00693612
        2775     9.96798     9.65937  0.00693451
        2776     9.92805     9.65947  0.00693269
        2777     9.80356     9.65952  0.00693038
        2778     9.61605     9.65951  0.00692791
        2779     9.41445     9.65942  0.00692597
        2780     9.23738     9.65927  0.00692515
        2781     9.13569     9.65908  0.00692522
        2782     9.13037     9.65889  0.00692533
        2783     9.22925     9.65874  0.00692457
        2784     9.41286     9.65865  0.00692264
        2785     9.59861     9.65863  0.00692019
        2786     9.69705     9.65864  0.00691772
        2787       9.668     9.65864  0.00691524
        2788     9.50072     9.65859  0.00691299
        2789     9.26957     9.65845  0.00691192
        2790     9.03839     9.65822  0.00691301
        2791      8.8784     9.65794  0.00691618
        2792     8.81706     9.65764  0.00692026
        2793     8.89428     9.65737  0.00692317
        2794     9.07855     9.65716   0.0069238
        2795     9.33996     9.65705  0.00692225
        2796     9.64098     9.65704  0.00691977
        2797      9.9308     9.65714  0.00691799
        2798     10.1812     9.65733  0.00691806
        2799      10.376     9.65759  0.00692035
        2800     10.4864     9.65788   0.0069242
        2801     10.5054     9.65818  0.00692834
        2802     10.4405     9.65846  0.00693149
        2803     10.2932     9.65869  0.00693271
        2804     10.1018     9.65885  0.00693204
        2805     9.90031     9.65893  0.00693011
        2806     9.73167     9.65896  0.00692768
        2807     9.62771     9.65895  0.00692523
        2808     9.57676     9.65892  0.00692282
        2809     9.53426     9.65888   0.0069205
        2810     9.48795     9.65881   0.0069183
        2811     9.41191     9.65873   0.0069164
        2812      9.3255     9.65861  0.00691496
        2813     9.26104     9.65847  0.00691394
        2814     9.29254     9.65834  0.00691271
        2815     9.45379     9.65826  0.00691063
        2816     9.72848     9.65829  0.00690822
        2817     10.0157     9.65842  0.00690694
        2818     10.2105     9.65861  0.00690726
        2819     10.2471     9.65882  0.00690797
        2820      10.107     9.65898  0.00690735
        2821     9.82497     9.65904  0.00690515
        2822     9.47484     9.65897  0.00690301
        2823     9.15017     9.65879  0.00690292
        2824     8.96557     9.65855  0.00690484
        2825      8.9623      9.6583  0.00690679
        2826     9.13892     9.65812  0.00690679
        2827     9.39993     9.65803  0.00690495
        2828     9.60946     9.65801  0.00690253
        2829     9.68302     9.65802   0.0069001
        2830     9.60715       9.658  0.00689768
        2831     9.42667     9.65792  0.00689573
        2832     9.23133     9.65777  0.00689494
        2833     9.07537     9.65756  0.00689557
        2834     8.98192     9.65732  0.00689726
        2835     8.94871     9.65707  0.00689935
        2836     9.03132     9.65685  0.00690045
        2837     9.23987     9.65671  0.00689958
        2838     9.56108     9.65667  0.00689723
        2839       9.902     9.65676  0.00689534
        2840     10.1776     9.65694  0.00689535
        2841     10.3523     9.65719  0.00689727
        2842     10.4114     9.65745  0.00689994
        2843     10.3758      9.6577  0.00690214
        2844     10.3105     9.65793  0.00690353
        2845     10.2522     9.65814  0.00690426
        2846     10.2426     9.65835  0.00690489
        2847     10.2444     9.65855  0.00690553
        2848     10.2171     9.65875  0.00690589
        2849     10.1209     9.65891  0.00690537
        2850     9.95414     9.65902  0.00690373
        2851     9.76328     9.65905   0.0069014
        2852     9.58386     9.65903  0.00689903
        2853     9.44039     9.65895  0.00689704
        2854     9.33299     9.65884  0.00689557
        2855     9.24534     9.65869  0.00689468
        2856      9.1919     9.65853   0.0068942
        2857     9.17231     9.65836  0.00689389
        2858     9.19819      9.6582  0.00689335
        2859     9.22986     9.65805  0.00689257
        2860     9.26225     9.65791  0.00689155
        2861     9.27524     9.65777  0.00689044
        2862     9.27235     9.65764  0.00688935
        2863     9.26168      9.6575  0.00688833
        2864     9.25455     9.65736  0.00688736
        2865     9.25346     9.65722   0.0068864
        2866     9.26074     9.65708  0.00688539
        2867      9.3069     9.65696  0.00688407
        2868     9.39508     9.65687  0.00688227
        2869     9.53551     9.65683     0.00688
        2870     9.71596     9.65685  0.00687764
        2871     9.94292     9.65695  0.00687596
        2872     10.1909     9.65713  0.00687608
        2873     10.4226      9.6574  0.00687885
        2874     10.5755     9.65772  0.00688387
        2875     10.6191     9.65805  0.00688959
        2876     10.5362     9.65836  0.00689396
        2877     10.3509      9.6586  0.00689576
        2878     10.1322     9.65876  0.00689533
        2879     9.94132     9.65886  0.00689363
        2880       9.804     9.65891  0.00689143
        2881     9.72862     9.65893  0.00688908
        2882     9.68969     9.65895  0.00688669
        2883     9.66824     9.65895  0.00688431
        2884     9.66619     9.65895  0.00688192
        2885     9.69512     9.65896  0.00687954
        2886     9.75417       9.659  0.00687724
        2887     9.79535     9.65904  0.00687502
        2888     9.76566     9.65908  0.00687274
        2889     9.62877     9.65907  0.00687037
        2890     9.41565     9.65899  0.00686851
        2891      9.2171     9.65883  0.00686783
        2892      9.1102     9.65864  0.00686808
        2893     9.12936     9.65846  0.00686814
        2894     9.25916     9.65832  0.00686715
        2895     9.44086     9.65825  0.00686519
        2896       9.587     9.65822  0.00686286
        2897     9.67792     9.65823   0.0068605
        2898     9.71775     9.65825  0.00685816
        2899     9.72286     9.65827  0.00685583
        2900     9.72023     9.65829   0.0068535
        2901     9.72005     9.65832  0.00685117
        2902     9.74977     9.65835  0.00684888
        2903     9.82307      9.6584  0.00684676
        2904     9.91028     9.65849  0.00684495
        2905     9.94498     9.65859   0.0068433
        2906     9.90892     9.65868  0.00684149
        2907     9.79899     9.65872  0.00683931
        2908     9.66169     9.65872  0.00683696
        2909     9.51698     9.65868  0.00683478
        2910     9.38925     9.65858  0.00683306
        2911     9.27492     9.65845  0.00683198
        2912     9.19284     9.65829  0.00683151
        2913     9.14275     9.65811  0.00683145
        2914     9.13552     9.65793  0.00683146
        2915     9.18516     9.65777  0.00683104
        2916      9.3158     9.65766  0.00682971
        2917     9.49195      9.6576   0.0068276
        2918     9.66609      9.6576  0.00682526
        2919     9.79031     9.65765  0.00682308
        2920     9.85636     9.65772  0.00682108
        2921      9.9064      9.6578  0.00681928
        2922     9.96463     9.65791  0.00681775
        2923     10.0177     9.65803  0.00681653
        2924     10.0516     9.65816  0.00681553
        2925     10.0282     9.65829  0.00681437
        2926     9.95728     9.65839  0.00681281
        2927     9.85512     9.65846  0.00681081
        2928     9.74881     9.65849  0.00680856
        2929     9.65995     9.65849  0.00680623
        2930      9.6081     9.65847  0.00680393
        2931     9.56883     9.65844  0.00680168
        2932     9.54333      9.6584  0.00679947
        2933     9.51844     9.65836  0.00679732
        2934     9.49551      9.6583  0.00679523
        2935     9.45938     9.65823  0.00679325
        2936     9.42209     9.65815  0.00679142
        2937     9.41671     9.65807   0.0067896
        2938     9.46712       9.658   0.0067876
        2939     9.55607     9.65797  0.00678538
        2940     9.64934     9.65797  0.00678307
        2941     9.65928     9.65797  0.00678077
        2942      9.5937     9.65795   0.0067785
        2943     9.48348     9.65789  0.00677645
        2944      9.4215     9.65781  0.00677463
        2945     9.46546     9.65774  0.00677264
        2946     9.61689     9.65773  0.00677036
        2947     9.82276     9.65778  0.00676829
