#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2622    -6.53107    -6.65127  0.00149853
        2623    -6.56207    -6.65124  0.00149835
        2624    -6.59749    -6.65122  0.00149792
        2625    -6.62619    -6.65121  0.00149738
        2626    -6.64986    -6.65121  0.00149681
        2627    -6.66393    -6.65121  0.00149624
        2628    -6.67351    -6.65122   0.0014957
        2629    -6.68056    -6.65123  0.00149517
        2630    -6.68707    -6.65124  0.00149466
        2631     -6.6861    -6.65126  0.00149415
        2632     -6.6837    -6.65127  0.00149364
        2633    -6.67237    -6.65128  0.00149309
        2634    -6.65708    -6.65128  0.00149253
        2635     -6.6414    -6.65128  0.00149197
        2636    -6.62806    -6.65127  0.00149143
        2637    -6.61601    -6.65125  0.00149092
        2638    -6.59451    -6.65123  0.00149051
        2639    -6.58235    -6.65121  0.00149017
        2640    -6.59242    -6.65118  0.00148978
        2641    -6.62309    -6.65117  0.00148925
        2642    -6.66343    -6.65118  0.00148869
        2643    -6.68961    -6.65119   0.0014882
        2644     -6.6984    -6.65121  0.00148774
        2645    -6.69544    -6.65123  0.00148728
        2646    -6.68377    -6.65124  0.00148676
        2647    -6.67018    -6.65125  0.00148622
        2648    -6.66314    -6.65125  0.00148567
        2649    -6.66271    -6.65126  0.00148511
        2650    -6.67448    -6.65126  0.00148458
        2651    -6.70177    -6.65128  0.00148414
        2652    -6.72789    -6.65131  0.00148386
        2653    -6.73746    -6.65135  0.00148366
        2654    -6.71966    -6.65137  0.00148332
        2655    -6.68141    -6.65138  0.00148281
        2656    -6.64442    -6.65138  0.00148225
        2657     -6.6206    -6.65137  0.00148174
        2658    -6.61921    -6.65136  0.00148123
        2659    -6.63489    -6.65135  0.00148068
        2660    -6.66179    -6.65135  0.00148013
        2661    -6.67795    -6.65136  0.00147961
        2662    -6.68136    -6.65138   0.0014791
        2663    -6.66973    -6.65138  0.00147856
        2664    -6.65687    -6.65138    0.001478
        2665    -6.66292    -6.65139  0.00147746
        2666    -6.67197     -6.6514  0.00147692
        2667    -6.67134     -6.6514  0.00147639
        2668    -6.65246     -6.6514  0.00147583
        2669    -6.61568    -6.65139  0.00147534
        2670    -6.57623    -6.65136  0.00147506
        2671    -6.54799    -6.65132  0.00147501
        2672    -6.54315    -6.65128  0.00147502
        2673    -6.56538    -6.65125  0.00147481
        2674    -6.59365    -6.65123  0.00147442
        2675    -6.62642    -6.65122   0.0014739
        2676     -6.6563    -6.65122  0.00147335
        2677    -6.69133    -6.65124  0.00147287
        2678    -6.72885    -6.65127  0.00147261
        2679    -6.75116     -6.6513  0.00147253
        2680    -6.74955    -6.65134  0.00147244
        2681    -6.71981    -6.65137  0.00147211
        2682    -6.68512    -6.65138  0.00147162
        2683    -6.64809    -6.65138  0.00147107
        2684    -6.62818    -6.65137  0.00147055
        2685    -6.62749    -6.65136  0.00147002
        2686    -6.64125    -6.65136  0.00146948
        2687    -6.65647    -6.65136  0.00146894
        2688    -6.66548    -6.65136   0.0014684
        2689    -6.66946    -6.65137  0.00146787
        2690    -6.66777    -6.65138  0.00146734
        2691     -6.6586    -6.65138  0.00146679
        2692    -6.64644    -6.65138  0.00146625
        2693    -6.63374    -6.65137  0.00146572
        2694    -6.62644    -6.65136   0.0014652
        2695      -6.631    -6.65135  0.00146468
        2696    -6.65115    -6.65135  0.00146414
        2697     -6.6768    -6.65136  0.00146362
        2698    -6.70241    -6.65138   0.0014632
        2699    -6.71948    -6.65141  0.00146288
        2700    -6.72822    -6.65144  0.00146261
        2701    -6.72654    -6.65146  0.00146234
        2702    -6.71734    -6.65149    0.001462
        2703    -6.70269    -6.65151  0.00146158
        2704    -6.68315    -6.65152  0.00146109
        2705    -6.65424    -6.65152  0.00146055
        2706    -6.62321    -6.65151  0.00146005
        2707    -6.59495    -6.65149  0.00145966
        2708    -6.57679    -6.65146  0.00145938
        2709    -6.56582    -6.65143  0.00145918
        2710    -6.56642     -6.6514  0.00145898
        2711    -6.58223    -6.65137  0.00145866
        2712    -6.60453    -6.65135  0.00145823
        2713    -6.62072    -6.65134  0.00145774
        2714    -6.62694    -6.65133  0.00145723
        2715    -6.62358    -6.65132  0.00145672
        2716    -6.62542    -6.65131  0.00145622
        2717    -6.64129    -6.65131  0.00145569
        2718    -6.67203    -6.65132  0.00145517
        2719    -6.70572    -6.65134  0.00145478
        2720    -6.73059    -6.65137  0.00145453
        2721    -6.73935     -6.6514  0.00145436
        2722    -6.73584    -6.65143  0.00145415
        2723    -6.72542    -6.65146  0.00145387
        2724    -6.70987    -6.65148   0.0014535
        2725    -6.68669    -6.65149  0.00145302
        2726    -6.66065     -6.6515  0.00145249
        2727    -6.64341    -6.65149  0.00145196
        2728     -6.6337    -6.65149  0.00145145
        2729    -6.63094    -6.65148  0.00145093
        2730    -6.62731    -6.65147  0.00145043
        2731    -6.62727    -6.65146  0.00144992
        2732    -6.63022    -6.65145  0.00144941
        2733    -6.63283    -6.65145   0.0014489
        2734    -6.62687    -6.65144   0.0014484
        2735    -6.60896    -6.65142  0.00144795
        2736    -6.59313     -6.6514  0.00144758
        2737     -6.5893    -6.65138  0.00144723
        2738    -6.60308    -6.65136  0.00144681
        2739    -6.62698    -6.65135  0.00144631
        2740    -6.65536    -6.65135  0.00144578
        2741    -6.67904    -6.65136  0.00144529
        2742    -6.69746    -6.65138  0.00144486
        2743    -6.71576     -6.6514  0.00144452
        2744    -6.72196    -6.65143  0.00144422
        2745    -6.71845    -6.65145   0.0014439
        2746    -6.71418    -6.65148  0.00144356
        2747    -6.70869     -6.6515  0.00144318
        2748    -6.70075    -6.65151  0.00144277
        2749    -6.69395    -6.65153  0.00144233
        2750    -6.69052    -6.65154  0.00144187
        2751    -6.68677    -6.65156  0.00144141
        2752    -6.67778    -6.65157  0.00144091
        2753    -6.65829    -6.65157  0.00144039
        2754    -6.63214    -6.65156  0.00143989
        2755    -6.61634    -6.65155  0.00143942
        2756     -6.6092    -6.65153  0.00143898
        2757    -6.61712    -6.65152  0.00143851
        2758    -6.63568    -6.65152    0.001438
        2759    -6.66484    -6.65152  0.00143749
        2760    -6.69221    -6.65154  0.00143704
        2761    -6.70049    -6.65155  0.00143663
        2762    -6.68723    -6.65157  0.00143617
        2763    -6.66306    -6.65157  0.00143566
        2764    -6.63761    -6.65157  0.00143515
        2765    -6.61989    -6.65155  0.00143467
        2766    -6.60884    -6.65154  0.00143424
        2767    -6.59957    -6.65152  0.00143384
        2768    -6.59648     -6.6515  0.00143346
        2769    -6.60035    -6.65148  0.00143306
        2770    -6.60546    -6.65146  0.00143264
        2771    -6.61121    -6.65145   0.0014322
        2772     -6.6108    -6.65144  0.00143176
        2773    -6.60437    -6.65142  0.00143134
        2774     -6.5941     -6.6514  0.00143097
        2775    -6.58831    -6.65137  0.00143064
        2776    -6.59403    -6.65135  0.00143027
        2777    -6.61686    -6.65134  0.00142981
        2778    -6.65344    -6.65134   0.0014293
        2779    -6.69462    -6.65136  0.00142887
        2780    -6.73426    -6.65139  0.00142867
        2781    -6.75705    -6.65143  0.00142866
        2782    -6.76117    -6.65147  0.00142869
        2783    -6.74571     -6.6515  0.00142858
        2784    -6.70888    -6.65152  0.00142821
        2785    -6.66809    -6.65153  0.00142771
        2786    -6.64405    -6.65152   0.0014272
        2787    -6.64367    -6.65152  0.00142669
        2788    -6.67576    -6.65153  0.00142621
        2789    -6.72231    -6.65155  0.00142592
        2790    -6.77178     -6.6516  0.00142606
        2791    -6.80598    -6.65165  0.00142662
        2792    -6.82271    -6.65171  0.00142743
        2793    -6.80818    -6.65177  0.00142801
        2794    -6.77426    -6.65181  0.00142818
        2795    -6.72502    -6.65184   0.0014279
        2796    -6.66377    -6.65184   0.0014274
        2797    -6.60219    -6.65183    0.001427
        2798    -6.54783    -6.65179  0.00142697
        2799    -6.50431    -6.65174  0.00142744
        2800    -6.47924    -6.65168  0.00142826
        2801    -6.47298    -6.65161  0.00142917
        2802    -6.48304    -6.65155  0.00142993
        2803    -6.51199     -6.6515  0.00143028
        2804    -6.54989    -6.65147  0.00143023
        2805      -6.592    -6.65144  0.00142988
        2806    -6.62836    -6.65144  0.00142939
        2807     -6.6497    -6.65144  0.00142888
        2808    -6.65926    -6.65144  0.00142838
        2809    -6.66929    -6.65144  0.00142788
        2810     -6.6781    -6.65145  0.00142741
        2811    -6.69498    -6.65147  0.00142698
        2812    -6.71367    -6.65149  0.00142665
        2813    -6.73073    -6.65152  0.00142642
        2814    -6.72918    -6.65155  0.00142618
        2815    -6.70272    -6.65157  0.00142579
        2816    -6.64961    -6.65156  0.00142528
        2817    -6.59051    -6.65154  0.00142494
        2818    -6.54606    -6.65151  0.00142493
        2819    -6.53161    -6.65146  0.00142505
        2820    -6.55476    -6.65143  0.00142496
        2821    -6.60823    -6.65141  0.00142454
        2822    -6.67735    -6.65142  0.00142406
        2823    -6.74662    -6.65146  0.00142396
        2824    -6.78852     -6.6515  0.00142428
        2825    -6.79621    -6.65156   0.0014247
        2826    -6.76416     -6.6516  0.00142475
        2827    -6.71131    -6.65162   0.0014244
        2828    -6.66703    -6.65162  0.00142391
        2829    -6.64894    -6.65162  0.00142341
        2830    -6.66216    -6.65163  0.00142291
        2831    -6.69968    -6.65164  0.00142251
        2832    -6.73955    -6.65167  0.00142234
        2833     -6.7712    -6.65172  0.00142247
        2834    -6.78945    -6.65176   0.0014228
        2835    -6.79913    -6.65182  0.00142324
        2836    -6.78381    -6.65186   0.0014235
        2837    -6.74499     -6.6519  0.00142338
        2838    -6.67961    -6.65191  0.00142291
        2839    -6.60879    -6.65189  0.00142249
        2840    -6.55134    -6.65185  0.00142243
        2841    -6.51267    -6.65181  0.00142277
        2842     -6.4977    -6.65175  0.00142331
        2843    -6.50368     -6.6517  0.00142376
        2844    -6.51517    -6.65165  0.00142407
        2845    -6.52937    -6.65161  0.00142421
        2846     -6.5314    -6.65157  0.00142434
        2847    -6.53137    -6.65152  0.00142446
        2848    -6.53549    -6.65148  0.00142455
        2849    -6.55345    -6.65145  0.00142446
        2850    -6.58721    -6.65143  0.00142414
        2851    -6.62576    -6.65142  0.00142367
        2852    -6.66446    -6.65142  0.00142318
        2853    -6.69584    -6.65144  0.00142276
        2854    -6.71706    -6.65146  0.00142245
        2855    -6.73455    -6.65149  0.00142225
        2856    -6.74488    -6.65152  0.00142213
        2857    -6.75065    -6.65156  0.00142205
        2858     -6.7446    -6.65159  0.00142193
        2859    -6.73978    -6.65162  0.00142177
        2860     -6.7329    -6.65165  0.00142155
        2861    -6.72993    -6.65168  0.00142132
        2862    -6.72982     -6.6517  0.00142109
        2863    -6.73137    -6.65173  0.00142086
        2864    -6.73133    -6.65176  0.00142064
        2865    -6.73063    -6.65179  0.00142041
        2866    -6.73147    -6.65181  0.00142018
        2867    -6.72304    -6.65184  0.00141991
        2868    -6.70613    -6.65186  0.00141954
        2869    -6.67778    -6.65187  0.00141907
        2870    -6.64451    -6.65186  0.00141858
        2871    -6.60132    -6.65185  0.00141819
        2872    -6.55298    -6.65181  0.00141812
        2873    -6.50521    -6.65176  0.00141854
        2874    -6.47373     -6.6517   0.0014194
        2875    -6.46273    -6.65163  0.00142043
        2876    -6.47728    -6.65157  0.00142123
        2877    -6.51386    -6.65153  0.00142154
        2878    -6.55663    -6.65149  0.00142143
        2879    -6.59337    -6.65147  0.00142108
        2880    -6.62032    -6.65146  0.00142063
        2881     -6.6332    -6.65145  0.00142015
        2882    -6.63903    -6.65145  0.00141966
        2883    -6.64201    -6.65145  0.00141917
        2884    -6.64256    -6.65144  0.00141868
        2885    -6.63998    -6.65144   0.0014182
        2886    -6.63057    -6.65143  0.00141772
        2887    -6.62277    -6.65142  0.00141727
        2888    -6.62703    -6.65141   0.0014168
        2889     -6.6545    -6.65142  0.00141631
        2890    -6.69936    -6.65143  0.00141592
        2891    -6.74062    -6.65146  0.00141576
        2892    -6.76377     -6.6515  0.00141581
        2893    -6.76113    -6.65154  0.00141583
        2894    -6.73347    -6.65157  0.00141562
        2895    -6.69203    -6.65158   0.0014152
        2896    -6.65989    -6.65159  0.00141471
        2897    -6.63885    -6.65158  0.00141423
        2898     -6.6303    -6.65157  0.00141376
        2899    -6.63153    -6.65157  0.00141329
        2900    -6.63347    -6.65156  0.00141282
        2901    -6.63686    -6.65156  0.00141234
        2902    -6.63576    -6.65155  0.00141186
        2903    -6.62475    -6.65154  0.00141141
        2904    -6.60799    -6.65153    0.001411
        2905    -6.60202    -6.65151  0.00141062
